alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
ListCAS,4,2,128,854,884,903,607,626,644,610,1007,645277
ListCAS,4,3,128,774,806,826,608,627,646,610,957,645277
ListLocked,4,0,128,825,880,918,1416,1487,1523,620,1571,645277
ListLocked,4,1,128,792,886,924,1408,1482,1519,618,1572,645277
ListLocked,4,2,128,790,885,924,1409,1482,1519,618,1572,645277
ListLocked,4,3,128,767,876,918,1409,1483,1520,617,1570,645277
ListLocal,5,0,128,22,22,22,28,28,29,618,53,645277
ListLocal,5,1,128,20,20,21,28,28,29,620,57,645277
ListLocal,5,2,128,21,21,21,29,29,29,621,57,645277
ListLocal,5,3,128,20,20,21,28,28,29,621,56,645277
ListCAS,5,0,128,1021,1081,1107,840,869,893,609,1300,645277
ListCAS,5,1,128,1018,1079,1105,816,846,873,610,1284,645277
ListCAS,5,2,128,1020,1081,1107,771,859,912,611,1295,645277
ListCAS,5,3,128,992,1077,1134,704,863,950,610,1314,645277
ListLocked,5,0,128,1340,1582,1649,2296,2357,2391,619,2609,645277
ListLocked,5,1,128,1347,1590,1654,2300,2358,2392,619,2614,645277
ListLocked,5,2,128,1372,1595,1659,2294,2356,2393,620,2615,645277
ListLocked,5,3,128,1349,1588,1652,2301,2356,2392,619,2611,645277
ListLocal,6,0,128,21,21,22,29,29,30,622,59,645277
ListLocal,6,1,128,22,22,23,30,30,30,621,64,645277
ListLocal,6,2,128,21,22,23,30,30,31,621,63,645277
ListLocal,6,3,128,22,22,23,30,30,30,622,63,645277
ListCAS,6,0,128,1240,1337,1402,860,1054,1164,609,1616,645277
ListCAS,6,1,128,1238,1337,1401,856,1046,1154,611,1610,645277
ListCAS,6,2,128,1239,1338,1402,853,1046,1155,611,1610,645277
ListCAS,6,3,128,1238,1337,1402,854,1046,1154,609,1611,645277
ListLocked,6,0,128,1696,2045,2168,2914,2954,2998,620,3335,645277
ListLocked,6,1,128,1744,2060,2175,2923,2956,3000,619,3340,645277
ListLocked,6,2,128,1943,2124,2199,2601,2662,2711,620,3167,645277
ListLocked,6,3,128,1732,2055,2175,2917,2954,2998,618,3339,645277
ListLocal,7,0,128,23,24,25,31,31,32,625,67,645277
ListLocal,7,1,128,23,23,24,31,31,31,622,67,645277
ListLocal,7,2,128,23,23,24,31,31,32,621,66,645277
ListLocal,7,3,128,23,23,24,31,31,32,621,67,645277
ListCAS,7,0,128,1365,1539,1635,923,1272,1386,609,1909,645277
ListCAS,7,1,128,1372,1539,1636,917,1274,1391,610,1912,645277
ListCAS,7,2,128,1371,1540,1635,927,1278,1396,611,1914,645277
ListCAS,7,3,128,1367,1537,1634,925,1270,1384,612,1909,645277
ListLocked,7,0,128,2241,2565,2672,3363,3501,3566,619,4015,645277
ListLocked,7,1,128,2273,2530,2652,3029,3157,3228,620,3783,645277
ListLocked,7,2,128,2471,2713,2808,3909,3983,4027,625,4416,645277
ListLocked,7,3,128,2801,3057,3205,4093,4253,4316,625,4849,645277
ListLocal,8,0,128,25,26,27,33,33,33,627,79,645277
ListLocal,8,1,128,24,25,26,33,33,33,622,80,645277
ListLocal,8,2,128,25,25,26,33,33,34,621,78,645277
ListLocal,8,3,128,25,25,26,33,33,33,622,79,645277
ListCAS,8,0,128,1719,1857,1951,1241,1579,1727,609,2321,645277
ListCAS,8,1,128,1729,1862,1953,1237,1579,1726,609,2323,645277
ListCAS,8,2,128,1711,1852,1949,1249,1582,1727,610,2321,645277
ListCAS,8,3,128,1712,1852,1947,1240,1580,1726,610,2320,645277
ListLocked,8,0,128,2519,3492,3736,4461,4642,4809,621,5451,645277
ListLocked,8,1,128,2883,3437,3639,4463,4645,4816,620,5386,645277
ListLocked,8,2,128,2520,3506,3770,4212,4373,4510,619,5301,645277
ListLocked,8,3,128,3017,3714,4051,3906,4594,4845,620,5625,645277
ListLocal,9,0,128,27,27,28,35,35,35,625,91,645277
ListLocal,9,1,128,27,27,29,35,35,35,624,92,645277
ListLocal,9,2,128,26,27,28,35,35,35,623,91,645277
ListLocal,9,3,128,26,27,28,35,35,35,622,91,645277
ListCAS,9,0,128,1897,2253,2390,1394,1947,2129,610,2853,645277
ListCAS,9,1,128,1892,2250,2388,1389,1941,2113,615,2846,645277
ListCAS,9,2,128,1893,2250,2387,1392,1940,2113,610,2844,645277
ListCAS,9,3,128,1913,2272,2407,1384,1943,2127,610,2860,645277
ListLocked,9,0,128,2380,3722,4170,5249,5655,5871,623,6391,645277
ListLocked,9,1,128,2442,3733,4166,5148,5559,5771,620,6327,645277
ListLocked,9,2,128,2350,3729,4178,5095,5500,5714,624,6297,645277
ListLocked,9,3,128,2426,3720,4156,5257,5660,5878,624,6390,645277
ListLocal,10,0,128,28,29,31,37,37,37,621,107,645277
ListLocal,10,1,128,29,29,30,37,37,37,624,105,645277
ListLocal,10,2,128,29,30,31,37,37,37,624,107,645277
ListLocal,10,3,128,28,29,30,37,37,37,622,105,645277
ListCAS,10,0,128,1650,2575,2772,1015,2218,2490,609,3285,645277
ListCAS,10,1,128,1650,2577,2774,1007,2224,2503,609,3288,645277
ListCAS,10,2,128,1643,2573,2771,1001,2230,2508,613,3289,645277
ListCAS,10,3,128,1644,2574,2772,1005,2223,2504,613,3285,645277
ListLocked,10,0,128,3465,4922,5486,6879,7313,7540,623,8321,645277
ListLocked,10,1,128,3359,4905,5485,6918,7353,7579,628,8346,645277
ListLocked,10,2,128,3534,4945,5505,6845,7276,7501,620,8308,645277
ListLocked,10,3,128,3281,4935,5540,6833,7264,7489,624,8323,645277
ListLocal,11,0,128,31,32,34,39,39,39,622,117,645277
ListLocal,11,1,128,32,32,33,39,39,40,626,116,645277
ListLocal,11,2,128,30,32,33,39,39,39,622,116,645277
ListLocal,11,3,128,31,32,33,39,39,39,621,116,645277
ListCAS,11,0,128,2075,2795,3058,1728,2531,2815,611,3677,645277
ListCAS,11,1,128,2077,2794,3058,1771,2540,2806,617,3684,645277
ListCAS,11,2,128,2078,2822,3106,1751,2534,2798,611,3710,645277
ListCAS,11,3,128,2333,3053,3237,2053,2781,2990,614,3954,645277
ListLocked,11,0,128,4864,6260,6668,8116,8592,8848,625,9918,645277
ListLocked,11,1,128,4356,6513,7080,8042,8507,8761,623,10128,645277
ListLocked,11,2,128,4016,6502,7052,8024,8501,8760,626,10107,645277
ListLocked,11,3,128,4011,6433,7013,8008,8459,8711,624,10055,645277
ListLocal,12,0,128,32,34,37,38,38,38,626,128,645277
ListLocal,12,1,128,32,34,35,41,41,42,623,128,645277
ListLocal,12,2,128,33,34,35,41,41,42,623,129,645277
ListLocal,12,3,128,33,34,35,41,41,42,622,128,645277
ListCAS,12,0,128,2972,3248,3363,2636,2891,3035,609,4116,645277
ListCAS,12,1,128,2969,3249,3362,2615,2881,3030,609,4109,645277
ListCAS,12,2,128,2969,3252,3363,2640,2894,3037,610,4119,645277
ListCAS,12,3,128,2964,3247,3362,2603,2879,3030,610,4108,645277
ListLocked,12,0,128,4824,6907,7501,7149,8748,9054,618,10566,645277
ListLocked,12,1,128,5969,7106,7698,8420,8594,8690,626,10593,645277
ListLocked,12,2,128,6093,7213,7551,8065,8229,8318,625,10263,645277
ListLocked,12,3,128,6525,7085,7382,7966,8135,8222,626,10093,645277
ListLocal,13,0,128,35,36,39,38,38,39,628,143,645277
ListLocal,13,1,128,35,36,38,43,43,45,623,141,645277
ListLocal,13,2,128,35,36,37,44,44,44,624,143,645277
ListLocal,13,3,128,36,37,38,43,44,45,625,141,645277
ListCAS,13,0,128,2877,3532,3717,2531,3213,3398,610,4564,645277
ListCAS,13,1,128,2881,3534,3718,2535,3213,3396,609,4562,645277
ListCAS,13,2,128,2877,3531,3716,2552,3221,3400,611,4569,645277
ListCAS,13,3,128,2883,3554,3742,2542,3229,3415,610,4587,645277
ListLocked,13,0,128,7256,8190,8573,9376,10347,10581,622,12298,645277
ListLocked,13,1,128,7504,8229,8595,9030,10011,10247,625,12095,645277
ListLocked,13,2,128,7523,8249,8647,8877,9866,10104,622,12036,645277
ListLocked,13,3,128,7486,8243,8624,8883,9877,10118,629,12027,645277
ListLocal,14,0,128,38,39,41,46,46,48,624,154,645277
ListLocal,14,1,128,38,39,41,46,46,46,622,154,645277
ListLocal,14,2,128,38,39,41,46,46,46,622,153,645277
ListLocal,14,3,128,38,39,40,46,46,46,623,153,645277
ListCAS,14,0,128,3295,3817,4054,2943,3543,3778,610,5001,645277
ListCAS,14,1,128,3281,3810,4046,2944,3526,3758,616,4985,645277
ListCAS,14,2,128,3288,3828,4085,2928,3525,3759,610,5009,645277
ListCAS,14,3,128,3342,3875,4130,2939,3534,3764,615,5043,645277
ListLocked,14,0,128,11283,11897,12271,13964,14350,14502,627,17276,645277
ListLocked,14,1,128,11425,12006,12365,13995,14369,14518,628,17349,645277
ListLocked,14,2,128,11150,11959,12348,13936,14326,14475,625,17310,645277
ListLocked,14,3,128,10978,13046,13678,9810,10438,10796,627,15660,645277
ListLocal,15,0,128,40,42,44,48,48,49,622,166,645277
ListLocal,15,1,128,39,42,43,48,48,49,628,165,645277
ListLocal,15,2,128,40,41,43,48,48,49,627,165,645277
ListLocal,15,3,128,40,42,44,48,48,50,623,166,645277
ListCAS,15,0,128,2746,4126,4534,2318,3917,4299,610,5561,645277
ListCAS,15,1,128,2729,4124,4537,2328,3931,4322,609,5572,645277
ListCAS,15,2,128,2866,4307,4726,2322,3904,4292,616,5676,645277
ListCAS,15,3,128,2733,4129,4536,2315,3917,4312,616,5561,645277
ListLocked,15,0,128,12703,13765,14319,16418,16916,17049,629,20263,645277
ListLocked,15,1,128,12001,13570,14089,16214,16700,16831,637,19975,645277
ListLocked,15,2,128,12929,14040,14572,17080,17575,17710,632,20851,645277
ListLocked,15,3,128,12555,14128,14662,17073,17571,17703,628,20905,645277
ListLocal,16,0,128,41,42,45,45,45,46,630,174,645277
ListLocal,16,1,128,43,44,46,51,51,51,622,178,645277
ListLocal,16,2,128,43,45,47,50,51,52,623,178,645277
ListLocal,16,3,128,43,44,46,51,51,51,622,178,645277
ListCAS,16,0,128,3303,4844,5199,3258,4483,4850,608,6364,645277
ListCAS,16,1,128,3311,4735,5075,3265,4486,4853,614,6286,645277
ListCAS,16,2,128,3266,4737,5086,3253,4508,4879,609,6307,645277
ListCAS,16,3,128,3380,4745,5003,2886,4184,4526,618,6044,645277
ListLocked,16,0,128,9468,13959,14621,13273,13814,14027,624,18465,645277
ListLocked,16,1,128,11136,12624,12977,13134,13750,13967,628,17363,645277
ListLocked,16,2,128,10983,12561,12937,13085,13646,13858,626,17270,645277
ListLocked,16,3,128,11051,12418,12817,13062,13689,13905,633,17220,645277
ListLocal,17,0,128,45,48,50,53,53,54,633,191,645277
ListLocal,17,1,128,45,47,49,53,53,54,623,190,645277
ListLocal,17,2,128,45,47,49,53,53,54,621,190,645277
ListLocal,17,3,128,46,47,48,53,53,54,621,191,645277
ListCAS,17,0,128,3982,5105,5480,3419,4678,5103,609,6680,645277
ListCAS,17,1,128,4079,5144,5495,3183,4766,5160,614,6746,645277
ListCAS,17,2,128,4166,5272,5641,3144,4748,5142,620,6829,645277
ListCAS,17,3,128,4084,5144,5497,3180,4758,5153,616,6743,645277
ListLocked,17,0,128,10870,13807,14514,14838,16322,16576,621,20023,645277
ListLocked,17,1,128,11886,13834,14596,14768,16253,16506,631,20032,645277
ListLocked,17,2,128,11578,13822,14542,14762,16210,16462,624,19969,645277
ListLocked,17,3,128,11885,13882,14649,14787,16231,16489,626,20051,645277
ListLocal,18,0,128,48,51,53,56,56,56,627,203,645277
ListLocal,18,1,128,49,50,53,56,56,56,630,203,645277
ListLocal,18,2,128,49,51,53,56,56,57,620,203,645277
ListLocal,18,3,128,49,50,52,56,56,56,621,204,645277
ListCAS,18,0,128,4242,5385,5832,3427,4821,5299,609,7008,645277
ListCAS,18,1,128,4261,5357,5799,3480,4826,5305,612,6990,645277
ListCAS,18,2,128,4280,5443,5898,3427,4809,5294,623,7043,645277
ListCAS,18,3,128,4303,5425,5884,3427,4817,5296,617,7038,645277
ListLocked,18,0,128,12426,15667,16621,16523,18430,18752,618,22752,645277
ListLocked,18,1,128,12345,15841,16703,16488,18443,18774,631,22814,645277
ListLocked,18,2,128,12357,15758,16634,16481,18399,18723,628,22740,645277
ListLocked,18,3,128,12243,16004,16852,16463,18353,18672,634,22852,645277
ListLocal,19,0,128,51,53,55,58,58,59,631,215,645277
ListLocal,19,1,128,50,53,56,58,58,59,635,215,645277
ListLocal,19,2,128,51,53,56,58,58,59,624,215,645277
ListLocal,19,3,128,52,54,56,58,58,59,621,216,645277
ListCAS,19,0,128,3851,6162,6488,3378,5691,6066,614,8002,645277
ListCAS,19,1,128,3848,6153,6481,3338,5679,6062,626,7989,645277
ListCAS,19,2,128,3977,6326,6675,3324,5662,6038,610,8103,645277
ListCAS,19,3,128,3316,6016,6686,2910,5385,6106,620,7932,645277
ListLocked,19,0,128,15991,20499,21708,26300,27277,27765,632,31752,645277
ListLocked,19,1,128,15604,20586,21866,26218,27247,27733,628,31834,645277
ListLocked,19,2,128,15714,20726,21985,26306,27299,27783,631,31945,645277
ListLocked,19,3,128,15483,20628,21900,26389,27376,27863,626,31940,645277
ListLocal,20,0,128,48,50,53,47,47,48,634,215,645277
ListLocal,20,1,128,54,57,59,61,61,61,627,228,645277
ListLocal,20,2,128,54,56,59,61,61,61,624,228,645277
ListLocal,20,3,128,54,57,60,61,61,61,621,228,645277
ListCAS,20,0,128,3965,6403,6872,3476,5965,6416,609,8435,645277
ListCAS,20,1,128,3985,6419,6886,3474,5979,6425,617,8453,645277
ListCAS,20,2,128,4033,6517,7005,3449,5982,6425,609,8532,645277
ListCAS,20,3,128,3972,6410,6900,3480,5970,6432,616,8456,645277
ListLocked,20,0,128,17865,24282,25447,28117,29356,29751,632,35516,645277
ListLocked,20,1,128,18997,23868,25014,28387,29740,30137,636,35483,645277
ListLocked,20,2,128,18740,23716,24849,28205,29433,29831,626,35179,645277
ListLocked,20,3,128,18644,23650,24804,27919,29237,29643,633,35023,645277
ListLocal,21,0,128,57,59,62,63,63,64,633,240,645277
ListLocal,21,1,128,57,60,62,63,63,64,630,240,645277
ListLocal,21,2,128,58,60,63,63,63,64,624,240,645277
ListLocal,21,3,128,58,61,63,63,63,64,621,241,645277
ListCAS,21,0,128,4437,6670,7282,4051,6125,6749,610,8811,645277
ListCAS,21,1,128,4447,6669,7284,4083,6118,6736,609,8808,645277
ListCAS,21,2,128,4516,6787,7432,4027,6112,6734,624,8900,645277
ListCAS,21,3,128,4438,6680,7297,4042,6124,6750,615,8819,645277
ListLocked,21,0,128,17499,21804,22763,20324,23724,24347,634,30157,645277
ListLocked,21,1,128,17552,22190,23104,20096,23517,24140,633,30243,645277
ListLocked,21,2,128,17368,21992,22977,20096,23466,24084,634,30129,645277
ListLocked,21,3,128,17412,22146,23081,20182,23604,24222,627,30285,645277
ListLocal,22,0,128,59,63,66,65,66,67,628,253,645277
ListLocal,22,1,128,60,62,67,65,66,67,637,253,645277
ListLocal,22,2,128,61,63,65,66,66,67,622,252,645277
ListLocal,22,3,128,60,63,65,66,66,67,622,252,645277
ListCAS,22,0,128,4862,7492,8022,3739,6826,7379,610,9749,645277
ListCAS,22,1,128,4834,7383,7896,3778,6859,7406,615,9691,645277
ListCAS,22,2,128,4787,7588,8134,4090,6760,7380,619,9780,645277
ListCAS,22,3,128,4758,7650,8178,4719,6919,7535,617,9911,645277
ListLocked,22,0,128,19516,23542,24401,22583,24819,25631,619,31930,645277
ListLocked,22,1,128,19301,23569,24456,22630,24846,25656,626,31983,645277
ListLocked,22,2,128,19417,23668,24489,22665,24846,25649,628,32004,645277
ListLocked,22,3,128,19208,23715,24481,22416,24877,25723,635,32019,645277
ListLocal,23,0,128,51,61,64,59,65,199,634,260,645277
ListLocal,23,1,128,63,66,69,68,68,69,632,265,645277
ListLocal,23,2,128,64,66,68,66,72,212,627,267,645277
ListLocal,23,3,128,64,67,69,68,68,69,623,265,645277
ListCAS,23,0,128,7382,8178,8494,6843,7834,8204,622,10714,645277
ListCAS,23,1,128,7548,8296,8635,6814,7820,8199,613,10796,645277
ListCAS,23,2,128,6784,8535,8840,5520,7881,8334,623,10967,645277
ListCAS,23,3,128,5553,8323,8808,4483,7490,8165,614,10694,645277
ListLocked,23,0,128,19260,24093,25656,24167,27824,28685,634,34687,645277
ListLocked,23,1,128,18838,24093,25695,24159,27813,28685,638,34705,645277
ListLocked,23,2,128,20316,24057,25618,24206,27811,28681,635,34654,645277
ListLocked,23,3,128,22784,25386,26488,24173,28354,29135,628,35566,645277
ListLocal,24,0,128,53,63,66,62,63,64,643,269,645277
ListLocal,24,1,128,65,69,71,71,71,71,628,278,645277
ListLocal,24,2,128,67,69,71,71,71,72,626,277,645277
ListLocal,24,3,128,67,72,74,71,71,72,627,280,645277
ListCAS,24,0,128,7008,8661,9131,5498,7911,8477,615,11182,645277
ListCAS,24,1,128,6964,8562,9024,5445,7915,8491,624,11116,645277
ListCAS,24,2,128,7060,8670,9124,5434,7869,8459,625,11152,645277
ListCAS,24,3,128,7100,8718,9182,5569,7881,8459,630,11198,645277
ListLocked,24,0,128,13325,25840,27713,26380,31278,32069,625,38253,645277
ListLocked,24,1,128,15247,24963,27111,26325,31174,31951,642,37796,645277
ListLocked,24,2,128,15770,25232,27249,26372,31135,31914,646,37860,645277
ListLocked,24,3,128,16222,25233,27237,26307,31177,31967,629,37880,645277
ListLocal,25,0,128,69,73,76,73,73,74,643,290,645277
ListLocal,25,1,128,70,72,74,73,73,74,626,289,645277
ListLocal,25,2,128,69,72,75,73,73,74,628,289,645277
ListLocal,25,3,128,70,73,75,73,73,74,626,290,645277
ListCAS,25,0,128,4299,9140,9598,3518,8739,9287,612,12028,645277
ListCAS,25,1,128,4299,9161,9610,3532,8701,9260,624,12011,645277
ListCAS,25,2,128,4294,9175,9620,3531,8753,9298,619,12051,645277
ListCAS,25,3,128,4309,9258,9715,3509,8714,9266,625,12086,645277
ListLocked,25,0,128,13367,26788,29110,27760,33397,33992,640,40530,645277
ListLocked,25,1,128,13090,26569,28955,27839,33497,34102,641,40494,645277
ListLocked,25,2,128,18638,27151,29296,27724,33424,34027,629,40667,645277
ListLocked,25,3,128,14668,26827,29110,27793,33407,34000,641,40536,645277
ListLocal,26,0,128,74,76,79,76,76,77,637,307,645277
ListLocal,26,1,128,74,76,78,74,79,219,630,305,645277
ListLocal,26,2,128,74,76,78,76,76,77,623,302,645277
ListLocal,26,3,128,74,76,79,76,76,77,628,303,645277
ListCAS,26,0,128,4316,8742,9721,3447,7795,8795,612,11505,645277
ListCAS,26,1,128,4248,8568,9508,3486,7817,8812,626,11383,645277
ListCAS,26,2,128,4312,8732,9706,3449,7800,8790,630,11500,645277
ListCAS,26,3,128,4331,8745,9720,3472,7784,8775,629,11498,645277
ListLocked,26,0,128,17919,29536,32081,34151,37652,38198,649,45202,645277
ListLocked,26,1,128,19847,29737,32248,34140,37668,38215,644,45319,645277
ListLocked,26,2,128,19897,35321,37527,39313,44051,44592,644,52845,645277
ListLocked,26,3,128,19717,33745,35964,39039,43831,44376,637,51693,645277
