alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
TableF,8,3,128,28,36,44,32,33,36,33,0,1257
ArrayAtomicD,8,0,128,24,30,40,614,768,880,40,0,1260
ArrayAtomicD,8,1,128,23,43,63,550,786,1022,40,0,1260
ArrayAtomicD,8,2,128,23,35,57,583,752,878,40,0,1260
ArrayAtomicD,8,3,128,24,44,66,568,768,939,40,0,1260
TableD,8,0,128,31,55,81,954,1089,1236,40,1,1260
TableD,8,1,128,32,56,85,925,1080,1248,40,1,1260
TableD,8,2,128,29,30,32,973,1052,1142,40,1,1260
TableD,8,3,128,31,55,81,953,1068,1211,40,1,1260
ArrayAtomicF,9,0,128,23,46,67,39,62,82,33,0,1257
ArrayAtomicF,9,1,128,23,45,63,33,53,72,33,0,1257
ArrayAtomicF,9,2,128,22,44,64,40,63,86,33,0,1257
ArrayAtomicF,9,3,128,22,24,26,31,38,42,33,0,1257
TableF,9,0,128,30,31,33,35,37,39,33,0,1257
TableF,9,1,128,29,56,80,21,52,75,33,0,1257
TableF,9,2,128,27,55,79,24,50,72,33,0,1257
TableF,9,3,128,28,29,32,34,39,41,33,0,1257
ArrayAtomicD,9,0,128,24,32,41,642,845,1009,40,0,1260
ArrayAtomicD,9,1,128,24,25,26,700,864,968,40,0,1260
ArrayAtomicD,9,2,128,23,46,64,646,871,1085,40,0,1260
ArrayAtomicD,9,3,128,23,25,28,704,836,951,40,0,1260
TableD,9,0,128,30,57,80,1019,1185,1325,40,1,1260
TableD,9,1,128,30,57,81,989,1145,1282,40,1,1260
TableD,9,2,128,30,57,83,976,1129,1255,40,1,1260
TableD,9,3,128,30,58,84,980,1128,1242,40,1,1260
ArrayAtomicF,10,0,128,24,44,66,26,47,69,34,0,1257
ArrayAtomicF,10,1,128,22,24,28,33,37,40,33,0,1257
ArrayAtomicF,10,2,128,24,25,28,33,37,40,33,0,1257
ArrayAtomicF,10,3,128,23,43,64,24,44,66,33,0,1257
TableF,10,0,128,29,31,34,32,33,35,33,0,1257
TableF,10,1,128,29,30,32,36,38,42,33,0,1257
TableF,10,2,128,27,53,78,21,47,74,33,0,1257
TableF,10,3,128,28,53,78,25,45,67,33,0,1257
ArrayAtomicD,10,0,128,23,25,27,794,930,1063,40,1,1260
ArrayAtomicD,10,1,128,24,44,70,702,898,1132,40,0,1260
ArrayAtomicD,10,2,128,24,43,67,670,886,1109,40,0,1260
ArrayAtomicD,10,3,128,24,25,26,691,859,1015,40,0,1260
TableD,10,0,128,29,31,34,1119,1237,1346,40,1,1260
TableD,10,1,128,30,55,80,1094,1228,1383,40,1,1260
TableD,10,2,128,30,31,33,1107,1213,1322,40,1,1260
TableD,10,3,128,31,55,82,1072,1225,1360,40,1,1260
ArrayAtomicF,11,0,128,24,26,27,34,36,39,33,0,1257
ArrayAtomicF,11,1,128,24,45,63,20,53,75,33,0,1257
ArrayAtomicF,11,2,128,22,25,27,33,40,47,33,0,1257
ArrayAtomicF,11,3,128,23,44,63,25,51,73,33,0,1257
TableF,11,0,128,29,34,40,34,35,37,33,0,1257
TableF,11,1,128,28,29,32,29,35,40,33,0,1257
TableF,11,2,128,29,30,33,35,38,41,33,0,1257
TableF,11,3,128,28,30,32,30,35,39,33,0,1257
ArrayAtomicD,11,0,128,23,46,65,710,1019,1255,40,1,1260
ArrayAtomicD,11,1,128,23,45,64,734,976,1198,40,1,1260
ArrayAtomicD,11,2,128,24,45,64,718,949,1145,40,1,1260
ArrayAtomicD,11,3,128,24,45,67,728,970,1172,41,1,1260
TableD,11,0,128,30,31,34,1200,1344,1486,40,1,1260
TableD,11,1,128,31,57,81,1152,1331,1485,40,1,1260
TableD,11,2,128,31,56,80,1134,1304,1460,40,1,1260
TableD,11,3,128,35,66,96,1168,1322,1471,40,1,1260
ArrayAtomicF,12,0,128,24,44,68,22,47,71,33,0,1257
ArrayAtomicF,12,1,128,23,25,28,32,37,44,33,0,1257
ArrayAtomicF,12,2,128,22,24,26,34,40,45,33,0,1257
ArrayAtomicF,12,3,128,25,26,28,32,38,43,33,0,1257
TableF,12,0,128,29,55,80,20,46,69,33,0,1257
TableF,12,1,128,29,53,78,25,50,75,33,0,1257
TableF,12,2,128,29,53,78,23,47,72,33,0,1257
TableF,12,3,128,29,53,78,25,52,81,33,0,1257
ArrayAtomicD,12,0,128,23,25,27,909,1095,1267,40,1,1260
ArrayAtomicD,12,1,128,24,50,88,746,1032,1262,40,1,1260
ArrayAtomicD,12,2,128,24,43,63,782,1042,1289,40,1,1260
ArrayAtomicD,12,3,128,23,25,28,785,1036,1186,40,1,1260
TableD,12,0,128,31,56,84,1280,1454,1609,40,1,1260
TableD,12,1,128,31,37,47,1304,1421,1557,40,1,1260
TableD,12,2,128,29,31,33,1299,1412,1554,40,1,1260
TableD,12,3,128,31,55,81,1230,1391,1562,40,1,1260
ArrayAtomicF,13,0,128,24,46,68,21,49,71,33,0,1257
ArrayAtomicF,13,1,128,22,25,27,30,36,40,33,0,1257
ArrayAtomicF,13,2,128,23,45,63,30,53,73,34,0,1257
ArrayAtomicF,13,3,128,23,45,64,32,53,72,34,0,1257
TableF,13,0,128,29,56,79,24,50,76,34,0,1257
TableF,13,1,128,28,29,32,22,38,44,34,0,1257
TableF,13,2,128,29,55,80,21,47,72,33,0,1257
TableF,13,3,128,29,31,33,22,35,48,33,0,1257
ArrayAtomicD,13,0,128,23,25,28,1012,1238,1416,41,1,1260
ArrayAtomicD,13,1,128,22,45,64,844,1148,1393,41,1,1260
ArrayAtomicD,13,2,128,24,45,65,844,1113,1336,41,1,1260
ArrayAtomicD,13,3,128,24,45,65,872,1113,1335,41,1,1260
TableD,13,0,128,29,32,35,1390,1543,1686,41,1,1260
TableD,13,1,128,30,57,82,1323,1520,1711,41,1,1260
TableD,13,2,128,28,32,34,1366,1508,1640,41,1,1260
TableD,13,3,128,30,57,82,1374,1514,1661,41,1,1260
ArrayAtomicF,14,0,128,24,25,28,35,42,49,34,0,1257
ArrayAtomicF,14,1,128,24,44,64,22,59,85,33,0,1257
ArrayAtomicF,14,2,128,23,43,64,23,58,81,33,0,1257
ArrayAtomicF,14,3,128,22,44,65,22,59,81,33,0,1257
TableF,14,0,128,28,54,78,23,54,85,33,0,1257
TableF,14,1,128,29,30,32,32,36,40,33,0,1257
TableF,14,2,128,28,53,79,21,55,84,33,0,1257
TableF,14,3,128,28,53,78,23,54,84,33,0,1257
ArrayAtomicD,14,0,128,23,43,63,970,1258,1495,40,1,1260
ArrayAtomicD,14,1,128,24,25,27,1014,1216,1383,41,1,1260
ArrayAtomicD,14,2,128,23,43,64,973,1195,1417,41,1,1260
ArrayAtomicD,14,3,128,23,43,65,875,1166,1414,41,1,1260
TableD,14,0,128,29,55,81,1443,1621,1801,41,1,1260
TableD,14,1,128,29,31,33,1440,1591,1737,41,1,1260
TableD,14,2,128,30,38,47,1440,1587,1754,41,1,1260
TableD,14,3,128,30,55,80,1431,1560,1710,41,1,1260
ArrayAtomicF,15,0,128,23,49,79,24,52,74,34,0,1257
ArrayAtomicF,15,1,128,23,44,63,39,61,76,33,0,1257
ArrayAtomicF,15,2,128,23,44,63,20,57,78,33,0,1257
ArrayAtomicF,15,3,128,23,24,26,32,42,51,34,0,1257
TableF,15,0,128,29,30,33,20,36,47,33,0,1257
TableF,15,1,128,28,30,33,43,45,48,33,0,1257
TableF,15,2,128,28,54,78,21,57,86,33,0,1257
TableF,15,3,128,28,55,78,26,55,83,33,0,1257
ArrayAtomicD,15,0,128,23,45,65,1081,1401,1649,40,1,1260
ArrayAtomicD,15,1,128,24,44,64,989,1300,1563,41,1,1260
ArrayAtomicD,15,2,128,24,46,68,1044,1306,1526,41,1,1260
ArrayAtomicD,15,3,128,25,45,64,1020,1293,1538,41,1,1260
TableD,15,0,128,31,57,84,1505,1718,1902,41,2,1260
TableD,15,1,128,30,32,33,1494,1693,1864,41,1,1260
TableD,15,2,128,30,37,45,1542,1740,1910,41,2,1260
TableD,15,3,128,30,31,33,1542,1689,1850,40,2,1260
ArrayAtomicF,16,0,128,25,44,64,26,61,83,33,0,1257
ArrayAtomicF,16,1,128,23,26,30,38,44,52,33,0,1257
ArrayAtomicF,16,2,128,23,25,28,38,44,48,34,0,1257
ArrayAtomicF,16,3,128,23,43,64,25,57,79,33,0,1257
TableF,16,0,128,29,54,80,21,52,80,33,0,1257
TableF,16,1,128,29,30,32,22,41,48,33,0,1257
TableF,16,2,128,29,53,78,22,51,82,33,0,1257
TableF,16,3,128,29,30,32,22,39,47,33,0,1257
ArrayAtomicD,16,0,128,25,45,68,1213,1523,1782,40,1,1260
ArrayAtomicD,16,1,128,24,44,66,1229,1472,1705,41,1,1260
ArrayAtomicD,16,2,128,23,43,64,1148,1440,1683,41,1,1260
ArrayAtomicD,16,3,128,25,44,65,1170,1443,1676,41,1,1260
TableD,16,0,128,29,55,81,1576,1795,1991,41,2,1260
TableD,16,1,128,29,33,39,1590,1765,1933,41,2,1260
TableD,16,2,128,29,55,81,1574,1776,1973,40,2,1260
TableD,16,3,128,30,32,35,1592,1765,1929,41,2,1260
ArrayAtomicF,17,0,128,25,45,68,22,60,85,33,0,1257
ArrayAtomicF,17,1,128,23,25,28,33,40,47,33,0,1257
ArrayAtomicF,17,2,128,24,25,28,20,39,45,33,0,1257
ArrayAtomicF,17,3,128,23,25,27,33,41,49,33,0,1257
TableF,17,0,128,28,30,33,22,44,51,33,0,1257
TableF,17,1,128,28,56,80,21,52,79,33,0,1257
TableF,17,2,128,28,30,32,20,40,46,33,0,1257
TableF,17,3,128,29,55,78,25,52,79,33,0,1257
ArrayAtomicD,17,0,128,23,25,27,1253,1654,1883,40,1,1260
ArrayAtomicD,17,1,128,24,45,65,1202,1547,1817,41,1,1260
ArrayAtomicD,17,2,128,25,45,65,1207,1543,1818,41,1,1260
ArrayAtomicD,17,3,128,23,25,29,1222,1520,1789,41,1,1260
TableD,17,0,128,30,32,37,1720,1944,2138,41,2,1260
TableD,17,1,128,29,32,35,1704,1909,2106,41,2,1260
TableD,17,2,128,31,57,82,1703,1916,2099,41,2,1260
TableD,17,3,128,31,57,83,1690,1881,2047,41,2,1260
ArrayAtomicF,18,0,128,25,26,28,24,41,48,34,0,1257
ArrayAtomicF,18,1,128,23,24,27,26,39,48,34,0,1257
ArrayAtomicF,18,2,128,23,43,65,22,55,84,34,0,1257
ArrayAtomicF,18,3,128,22,24,27,26,40,46,34,0,1257
TableF,18,0,128,28,54,81,22,55,88,34,0,1257
TableF,18,1,128,29,30,33,24,32,44,34,0,1257
TableF,18,2,128,28,31,33,25,41,47,34,0,1257
TableF,18,3,128,28,30,33,27,35,45,34,0,1257
ArrayAtomicD,18,0,128,23,43,66,1279,1695,1966,41,1,1260
ArrayAtomicD,18,1,128,24,44,65,1341,1647,1920,41,1,1260
ArrayAtomicD,18,2,128,24,43,63,1281,1609,1877,42,1,1260
ArrayAtomicD,18,3,128,22,25,36,1349,1608,1812,42,1,1260
TableD,18,0,128,31,56,82,1708,1979,2203,42,2,1260
TableD,18,1,128,30,31,34,1741,1958,2150,41,2,1260
TableD,18,2,128,30,32,35,1763,1945,2130,41,2,1260
TableD,18,3,128,29,31,34,1734,1929,2132,41,2,1260
ArrayAtomicF,19,0,128,24,45,68,24,57,81,34,0,1257
ArrayAtomicF,19,1,128,23,45,64,22,55,82,34,0,1257
ArrayAtomicF,19,2,128,23,44,64,25,57,84,34,0,1257
ArrayAtomicF,19,3,128,23,44,65,21,59,88,34,0,1257
TableF,19,0,128,28,31,33,32,47,53,34,0,1257
TableF,19,1,128,29,31,33,20,44,53,34,0,1257
TableF,19,2,128,29,55,79,20,53,81,34,0,1257
TableF,19,3,128,28,30,32,21,37,43,34,0,1257
ArrayAtomicD,19,0,128,22,25,29,1449,1835,2073,41,1,1260
ArrayAtomicD,19,1,128,23,25,28,1354,1736,2011,41,1,1260
ArrayAtomicD,19,2,128,23,25,27,1323,1729,1985,42,1,1260
ArrayAtomicD,19,3,128,23,25,27,1405,1733,1998,41,1,1260
TableD,19,0,128,30,31,34,1816,2087,2315,41,2,1260
TableD,19,1,128,31,32,36,1834,2063,2273,41,2,1260
TableD,19,2,128,30,56,82,1834,2084,2317,41,2,1260
TableD,19,3,128,31,57,84,1834,2075,2298,41,2,1260
ArrayAtomicF,20,0,128,24,44,65,23,57,88,34,0,1257
ArrayAtomicF,20,1,128,24,31,43,33,39,46,34,0,1257
ArrayAtomicF,20,2,128,23,43,64,20,58,87,33,0,1257
ArrayAtomicF,20,3,128,23,25,29,36,46,55,33,0,1257
TableF,20,0,128,29,30,33,25,40,48,33,0,1257
TableF,20,1,128,29,54,79,22,46,67,33,0,1257
TableF,20,2,128,29,53,79,28,54,80,33,0,1257
TableF,20,3,128,28,34,44,22,36,43,33,0,1257
ArrayAtomicD,20,0,128,23,43,67,1539,1919,2215,41,2,1260
ArrayAtomicD,20,1,128,24,25,27,1457,1831,2101,41,1,1260
ArrayAtomicD,20,2,128,24,44,66,1273,1794,2131,41,1,1260
ArrayAtomicD,20,3,128,24,26,29,1585,1816,2062,41,2,1260
TableD,20,0,128,30,32,35,1904,2153,2384,41,2,1260
TableD,20,1,128,29,32,36,1908,2137,2357,41,2,1260
TableD,20,2,128,31,37,46,1946,2175,2409,41,2,1260
TableD,20,3,128,31,56,84,1910,2162,2416,41,2,1260
ArrayAtomicF,21,0,128,23,25,28,28,41,48,34,0,1257
ArrayAtomicF,21,1,128,23,44,65,21,59,86,33,0,1257
ArrayAtomicF,21,2,128,24,46,67,30,63,86,33,0,1257
ArrayAtomicF,21,3,128,23,26,29,38,45,51,33,0,1257
TableF,21,0,128,30,57,83,23,55,81,33,0,1257
TableF,21,1,128,28,30,32,24,46,53,33,0,1257
TableF,21,2,128,29,55,79,22,52,81,33,0,1257
TableF,21,3,128,28,54,79,22,54,81,33,0,1257
ArrayAtomicD,21,0,128,24,45,70,1551,2027,2340,40,2,1260
ArrayAtomicD,21,1,128,24,25,27,1557,1938,2209,41,2,1260
ArrayAtomicD,21,2,128,23,25,28,1576,1908,2212,41,2,1260
ArrayAtomicD,21,3,128,24,44,65,1547,1949,2253,41,2,1260
TableD,21,0,128,31,33,36,1953,2256,2515,41,2,1260
TableD,21,1,128,30,57,81,1940,2247,2519,41,2,1260
TableD,21,2,128,30,32,35,2030,2274,2535,41,2,1260
TableD,21,3,128,30,57,84,1968,2258,2532,41,2,1260
ArrayAtomicF,22,0,128,23,26,28,28,41,53,33,0,1257
ArrayAtomicF,22,1,128,24,26,31,34,46,55,33,0,1257
ArrayAtomicF,22,2,128,22,43,65,21,56,84,33,0,1257
ArrayAtomicF,22,3,128,22,25,28,34,43,48,33,0,1257
TableF,22,0,128,29,30,32,31,45,51,33,0,1257
TableF,22,1,128,29,54,79,22,52,82,33,0,1257
TableF,22,2,128,28,53,79,21,53,84,33,0,1257
TableF,22,3,128,28,54,80,23,57,87,33,0,1257
ArrayAtomicD,22,0,128,24,25,28,1668,2090,2388,41,2,1260
ArrayAtomicD,22,1,128,24,44,66,1525,2019,2357,41,2,1260
ArrayAtomicD,22,2,128,23,25,29,1659,2011,2293,41,2,1260
ArrayAtomicD,22,3,128,24,44,66,1495,1977,2317,41,2,1260
TableD,22,0,128,29,31,33,2031,2321,2586,41,2,1260
TableD,22,1,128,31,38,47,2053,2325,2593,41,2,1260
TableD,22,2,128,29,32,39,2030,2308,2555,41,2,1260
TableD,22,3,128,30,55,84,2053,2316,2593,41,2,1260
ArrayAtomicF,23,0,128,24,45,69,22,57,87,33,0,1257
ArrayAtomicF,23,1,128,24,26,30,30,40,53,33,0,1257
ArrayAtomicF,23,2,128,23,44,65,21,63,93,33,0,1257
ArrayAtomicF,23,3,128,25,46,66,23,63,91,33,0,1257
TableF,23,0,128,28,55,83,23,55,82,33,0,1257
TableF,23,1,128,29,54,79,22,55,83,33,0,1257
TableF,23,2,128,29,55,80,21,53,80,33,0,1257
TableF,23,3,128,28,55,81,22,56,83,33,0,1257
ArrayAtomicD,23,0,128,23,26,33,1577,2231,2562,41,2,1260
ArrayAtomicD,23,1,128,23,25,28,1774,2183,2501,41,2,1260
ArrayAtomicD,23,2,128,23,25,27,1696,2122,2468,41,2,1260
ArrayAtomicD,23,3,128,24,25,29,1598,2124,2461,41,2,1260
TableD,23,0,128,31,33,36,2122,2444,2746,41,2,1260
TableD,23,1,128,31,56,82,2077,2437,2750,41,2,1260
TableD,23,2,128,31,33,35,2055,2406,2692,41,2,1260
TableD,23,3,128,31,57,86,2117,2427,2726,41,2,1260
ArrayAtomicF,24,0,128,25,27,32,31,41,50,33,0,1257
ArrayAtomicF,24,1,128,24,44,68,25,57,87,33,0,1257
ArrayAtomicF,24,2,128,23,44,65,24,59,87,33,0,1257
ArrayAtomicF,24,3,128,24,45,68,24,58,86,33,0,1257
TableF,24,0,128,29,31,34,29,39,48,33,0,1257
TableF,24,1,128,29,54,80,25,55,81,33,0,1257
TableF,24,2,128,28,54,80,21,54,81,33,0,1257
TableF,24,3,128,28,31,34,38,45,51,33,0,1257
ArrayAtomicD,24,0,128,23,26,30,1799,2323,2678,40,2,1260
ArrayAtomicD,24,1,128,24,25,29,1854,2274,2598,41,2,1260
ArrayAtomicD,24,2,128,24,44,67,1749,2269,2630,41,2,1260
ArrayAtomicD,24,3,128,24,45,68,1690,2216,2578,41,2,1260
TableD,24,0,128,31,57,85,2194,2545,2874,41,2,1260
TableD,24,1,128,32,57,87,2200,2548,2868,41,2,1260
TableD,24,2,128,30,33,36,2183,2499,2801,41,2,1260
TableD,24,3,128,31,32,35,2197,2509,2800,40,2,1260
ArrayAtomicF,25,0,128,24,45,67,24,60,89,33,0,1257
ArrayAtomicF,25,1,128,23,44,65,23,57,85,33,0,1257
ArrayAtomicF,25,2,128,26,28,33,33,43,51,33,0,1257
ArrayAtomicF,25,3,128,22,25,29,30,42,49,33,0,1257
TableF,25,0,128,29,32,35,22,46,53,33,0,1257
TableF,25,1,128,28,55,82,28,57,87,33,0,1257
TableF,25,2,128,29,55,82,22,56,88,33,0,1257
TableF,25,3,128,28,31,35,26,45,54,33,0,1257
ArrayAtomicD,25,0,128,23,26,31,1619,2402,2794,41,2,1260
ArrayAtomicD,25,1,128,25,45,70,1555,2339,2754,41,2,1260
ArrayAtomicD,25,2,128,23,26,31,1609,2277,2671,41,2,1260
ArrayAtomicD,25,3,128,23,25,28,1650,2301,2679,42,2,1260
TableD,25,0,128,31,32,36,2246,2630,2969,41,2,1260
TableD,25,1,128,31,58,91,2284,2674,3062,41,3,1260
TableD,25,2,128,31,33,36,2284,2655,2991,41,3,1260
TableD,25,3,128,32,34,36,2246,2623,2966,41,2,1260
ArrayAtomicF,26,0,128,24,45,66,24,58,86,34,0,1257
ArrayAtomicF,26,1,128,23,43,64,21,43,70,33,0,1257
ArrayAtomicF,26,2,128,22,43,64,23,58,85,33,0,1257
ArrayAtomicF,26,3,128,23,44,66,21,58,88,33,0,1257
TableF,26,0,128,28,55,82,22,51,81,33,0,1257
TableF,26,1,128,29,31,34,21,39,51,33,0,1257
TableF,26,2,128,28,53,79,21,51,81,33,0,1257
TableF,26,3,128,29,54,81,22,53,86,33,0,1257
ArrayAtomicD,26,0,128,23,27,33,1874,2437,2846,41,2,1260
ArrayAtomicD,26,1,128,24,25,28,1845,2401,2825,41,2,1260
ArrayAtomicD,26,2,128,24,26,30,1934,2499,2889,41,2,1260
ArrayAtomicD,26,3,128,24,26,28,1575,2415,2839,41,2,1260
TableD,26,0,128,31,57,88,2255,2687,3062,42,3,1260
TableD,26,1,128,31,34,37,2275,2679,3040,41,2,1260
TableD,26,2,128,29,32,36,2313,2675,3038,41,2,1260
TableD,26,3,128,30,32,36,2248,2638,3002,41,2,1260
