alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
ArrayAtomicF,19,0,128,40,40,42,46,51,57,34,60,644014
ArrayAtomicF,19,1,128,40,40,41,48,50,53,34,60,644014
ArrayAtomicF,19,2,128,40,40,41,48,51,54,34,60,644014
ArrayAtomicF,19,3,128,40,40,40,45,51,54,34,60,644014
TableF,19,0,128,39,39,40,51,52,54,34,60,644014
TableF,19,1,128,38,38,39,50,54,58,34,62,644014
TableF,19,2,128,38,38,39,49,51,53,34,60,644014
TableF,19,3,128,38,38,39,50,51,54,34,60,644014
ArrayAtomicD,19,0,128,71,96,117,43,47,50,40,106,645275
ArrayAtomicD,19,1,128,70,94,115,43,47,48,41,105,645275
ArrayAtomicD,19,2,128,71,96,117,42,47,49,40,107,645275
ArrayAtomicD,19,3,128,70,94,115,40,44,47,40,103,645275
TableD,19,0,128,72,97,118,42,48,50,40,107,645275
TableD,19,1,128,70,94,115,45,51,54,40,107,645275
TableD,19,2,128,70,94,115,45,49,53,40,106,645275
TableD,19,3,128,70,94,115,44,48,50,40,105,645275
ArrayAtomicF,20,0,128,39,39,42,48,50,53,34,60,644014
ArrayAtomicF,20,1,128,40,40,40,50,52,55,34,61,644014
ArrayAtomicF,20,2,128,39,40,41,46,50,53,34,59,644014
ArrayAtomicF,20,3,128,39,40,41,47,50,53,34,60,644014
TableF,20,0,128,38,38,39,49,52,56,34,60,644014
TableF,20,1,128,38,38,39,48,51,54,34,60,644014
TableF,20,2,128,38,38,39,46,50,53,34,59,644014
TableF,20,3,128,39,39,39,48,51,54,34,60,644014
ArrayAtomicD,20,0,128,70,96,121,44,48,51,40,109,645275
ArrayAtomicD,20,1,128,70,97,121,42,46,48,40,108,645275
ArrayAtomicD,20,2,128,71,97,128,44,46,50,41,113,645275
ArrayAtomicD,20,3,128,70,97,121,41,47,51,41,109,645275
TableD,20,0,128,71,96,121,41,46,49,40,108,645275
TableD,20,1,128,71,96,121,41,47,49,40,109,645275
TableD,20,2,128,71,96,121,41,47,49,40,108,645275
TableD,20,3,128,70,96,121,43,50,53,40,111,645275
ArrayAtomicF,21,0,128,39,39,42,46,52,55,34,61,644014
ArrayAtomicF,21,1,128,40,40,41,45,47,50,34,58,644014
ArrayAtomicF,21,2,128,40,40,40,45,51,55,34,61,644014
ArrayAtomicF,21,3,128,40,40,41,47,52,55,34,61,644014
TableF,21,0,128,39,39,40,49,53,57,35,61,644014
TableF,21,1,128,39,39,40,50,52,54,34,60,644014
TableF,21,2,128,39,39,40,46,52,54,34,60,644014
TableF,21,3,128,38,38,39,50,53,55,34,61,644014
ArrayAtomicD,21,0,128,70,99,124,45,48,50,40,111,645275
ArrayAtomicD,21,1,128,71,98,123,44,48,52,40,111,645275
ArrayAtomicD,21,2,128,70,99,124,44,45,47,41,110,645275
ArrayAtomicD,21,3,128,71,98,123,41,44,46,41,108,645275
TableD,21,0,128,71,99,124,40,47,51,40,111,645275
TableD,21,1,128,70,98,123,42,48,50,40,111,645275
TableD,21,2,128,70,99,123,41,48,51,40,111,645275
TableD,21,3,128,70,98,123,42,51,55,40,113,645275
ArrayAtomicF,22,0,128,39,39,42,49,51,53,34,61,644014
ArrayAtomicF,22,1,128,40,40,41,48,50,53,35,60,644014
ArrayAtomicF,22,2,128,39,39,40,47,51,55,34,61,644014
ArrayAtomicF,22,3,128,40,40,42,49,50,53,34,61,644014
TableF,22,0,128,39,39,39,45,51,54,34,60,644014
TableF,22,1,128,39,39,40,46,50,52,34,60,644014
TableF,22,2,128,39,39,40,47,52,55,34,61,644014
TableF,22,3,128,38,38,39,45,49,52,34,59,644014
ArrayAtomicD,22,0,128,71,101,130,43,46,48,40,114,645275
ArrayAtomicD,22,1,128,71,100,129,43,47,51,41,114,645275
ArrayAtomicD,22,2,128,71,102,130,45,48,52,40,115,645275
ArrayAtomicD,22,3,128,71,100,129,38,49,117,41,116,645275
TableD,22,0,128,71,101,130,42,48,51,40,115,645275
TableD,22,1,128,72,101,130,37,46,49,40,114,645275
TableD,22,2,128,71,101,130,41,46,48,40,114,645275
TableD,22,3,128,71,101,130,41,46,48,40,114,645275
ArrayAtomicF,23,0,128,39,40,43,47,50,53,34,60,644014
ArrayAtomicF,23,1,128,39,39,40,48,51,55,34,61,644014
ArrayAtomicF,23,2,128,39,39,41,51,52,55,34,61,644014
ArrayAtomicF,23,3,128,40,40,41,48,49,52,34,60,644014
TableF,23,0,128,38,38,39,49,53,56,34,61,644014
TableF,23,1,128,38,39,40,44,50,54,34,60,644014
TableF,23,2,128,38,38,39,50,53,57,34,61,644014
TableF,23,3,128,39,39,40,48,51,53,34,60,644014
ArrayAtomicD,23,0,128,71,104,132,43,46,48,40,115,645275
ArrayAtomicD,23,1,128,71,104,132,45,47,50,41,116,645275
ArrayAtomicD,23,2,128,72,104,132,41,46,49,41,116,645275
ArrayAtomicD,23,3,128,71,104,132,43,48,77,41,117,645275
TableD,23,0,128,71,103,135,39,49,54,41,119,645275
TableD,23,1,128,72,104,132,41,48,52,40,117,645275
TableD,23,2,128,71,103,135,39,50,53,40,120,645275
TableD,23,3,128,72,104,132,41,49,52,40,117,645275
ArrayAtomicF,24,0,128,40,40,42,49,51,53,34,61,644014
ArrayAtomicF,24,1,128,40,40,41,49,51,53,34,61,644014
ArrayAtomicF,24,2,128,40,40,41,49,51,54,34,61,644014
ArrayAtomicF,24,3,128,40,40,41,46,49,52,34,60,644014
TableF,24,0,128,39,39,39,50,51,53,34,60,644014
TableF,24,1,128,39,39,40,47,51,55,34,61,644014
TableF,24,2,128,39,39,39,50,52,53,34,61,644014
TableF,24,3,128,38,39,40,47,51,54,34,60,644014
ArrayAtomicD,24,0,128,72,105,136,42,46,48,40,117,645275
ArrayAtomicD,24,1,128,71,106,139,42,47,49,41,120,645275
ArrayAtomicD,24,2,128,72,104,136,44,48,51,41,119,645275
ArrayAtomicD,24,3,128,72,106,139,44,47,50,41,121,645275
TableD,24,0,128,71,104,136,42,47,51,41,118,645275
TableD,24,1,128,72,106,139,42,49,51,40,121,645275
TableD,24,2,128,72,106,137,41,47,50,41,119,645275
TableD,24,3,128,72,106,139,42,47,51,41,121,645275
ArrayAtomicF,25,0,128,39,40,42,42,51,54,34,61,644014
ArrayAtomicF,25,1,128,40,41,42,47,50,54,35,61,644014
ArrayAtomicF,25,2,128,40,40,41,46,50,53,34,61,644014
ArrayAtomicF,25,3,128,40,40,41,44,50,53,34,61,644014
TableF,25,0,128,39,39,39,49,51,53,34,61,644014
TableF,25,1,128,39,39,40,47,52,55,34,61,644014
TableF,25,2,128,38,38,39,50,52,55,34,61,644014
TableF,25,3,128,38,39,40,47,51,54,34,61,644014
ArrayAtomicD,25,0,128,72,109,141,39,47,49,40,122,645275
ArrayAtomicD,25,1,128,73,109,140,43,47,49,41,122,645275
ArrayAtomicD,25,2,128,72,109,140,43,49,51,41,122,645275
ArrayAtomicD,25,3,128,73,109,140,43,46,48,41,120,645275
TableD,25,0,128,73,109,140,45,50,117,41,123,645275
TableD,25,1,128,72,108,141,42,48,50,41,122,645275
TableD,25,2,128,72,108,139,41,47,50,40,121,645275
TableD,25,3,128,72,108,140,38,47,49,40,122,645275
ArrayAtomicF,26,0,128,40,40,43,46,51,55,34,62,644014
ArrayAtomicF,26,1,128,40,40,41,45,49,52,34,60,644014
ArrayAtomicF,26,2,128,40,40,40,45,52,55,34,62,644014
ArrayAtomicF,26,3,128,40,40,41,45,49,52,34,60,644014
TableF,26,0,128,39,39,39,50,53,55,34,62,644014
TableF,26,1,128,38,38,39,51,53,55,34,62,644014
TableF,26,2,128,39,39,39,50,53,56,34,62,644014
TableF,26,3,128,39,39,40,47,51,53,34,61,644014
ArrayAtomicD,26,0,128,72,111,147,41,49,52,41,127,645275
ArrayAtomicD,26,1,128,75,124,158,44,46,49,41,132,645275
ArrayAtomicD,26,2,128,72,111,145,45,47,50,41,125,645275
ArrayAtomicD,26,3,128,75,124,158,43,47,50,41,133,645275
TableD,26,0,128,73,111,146,45,49,52,41,126,645275
TableD,26,1,128,73,111,147,39,50,54,41,127,645275
TableD,26,2,128,72,109,145,43,49,53,41,126,645275
TableD,26,3,128,72,111,146,42,47,50,41,125,645275
