alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
TableF,5,3,128,462,492,527,462,492,527,33,0,1257
ArrayAtomicD,5,0,128,949,1052,1155,949,1052,1155,39,1,1260
ArrayAtomicD,5,1,128,842,980,1160,842,980,1160,39,1,1260
ArrayAtomicD,5,2,128,953,1035,1145,953,1035,1145,39,1,1260
ArrayAtomicD,5,3,128,872,979,1100,872,979,1100,39,1,1260
TableD,5,0,128,1052,1139,1247,1052,1139,1247,39,1,1260
TableD,5,1,128,1051,1134,1213,1051,1134,1213,39,1,1260
TableD,5,2,128,1035,1117,1232,1035,1117,1232,39,1,1260
TableD,5,3,128,998,1104,1241,998,1104,1241,39,1,1260
ArrayAtomicF,6,0,128,596,638,657,596,638,657,33,0,1257
ArrayAtomicF,6,1,128,545,649,706,545,649,706,33,0,1257
ArrayAtomicF,6,2,128,612,697,763,612,697,763,33,0,1257
ArrayAtomicF,6,3,128,526,584,614,526,584,614,33,0,1257
TableF,6,0,128,627,673,731,627,673,731,33,0,1257
TableF,6,1,128,536,559,584,536,559,584,33,0,1257
TableF,6,2,128,567,633,664,567,633,664,33,0,1257
TableF,6,3,128,572,630,692,572,630,692,33,0,1257
ArrayAtomicD,6,0,128,1048,1168,1315,1048,1168,1315,39,1,1260
ArrayAtomicD,6,1,128,991,1080,1179,991,1080,1179,40,1,1260
ArrayAtomicD,6,2,128,991,1083,1177,991,1083,1177,39,1,1260
ArrayAtomicD,6,3,128,1002,1072,1162,1002,1072,1162,39,1,1260
TableD,6,0,128,1138,1223,1295,1138,1223,1295,39,1,1260
TableD,6,1,128,1121,1211,1285,1121,1211,1285,39,1,1260
TableD,6,2,128,1150,1277,1408,1150,1277,1408,39,1,1260
TableD,6,3,128,1175,1229,1281,1175,1229,1281,39,1,1260
ArrayAtomicF,7,0,128,558,635,676,558,635,676,33,0,1257
ArrayAtomicF,7,1,128,533,591,630,533,591,630,33,0,1257
ArrayAtomicF,7,2,128,606,652,681,606,652,681,33,0,1257
ArrayAtomicF,7,3,128,629,663,709,629,663,709,33,0,1257
TableF,7,0,128,604,698,791,604,698,791,33,0,1257
TableF,7,1,128,582,600,620,582,600,620,33,0,1257
TableF,7,2,128,547,587,615,547,587,615,33,0,1257
TableF,7,3,128,540,652,723,540,652,723,33,0,1257
ArrayAtomicD,7,0,128,1040,1209,1381,1040,1209,1381,39,1,1260
ArrayAtomicD,7,1,128,1009,1149,1322,1009,1149,1322,40,1,1260
ArrayAtomicD,7,2,128,980,1160,1341,980,1160,1341,39,1,1260
ArrayAtomicD,7,3,128,989,1083,1165,989,1083,1165,40,1,1260
TableD,7,0,128,1213,1301,1412,1213,1301,1412,39,1,1260
TableD,7,1,128,1205,1291,1383,1205,1291,1383,39,1,1260
TableD,7,2,128,1175,1262,1349,1175,1262,1349,39,1,1260
TableD,7,3,128,1209,1293,1394,1209,1293,1394,39,1,1260
ArrayAtomicF,8,0,128,605,676,722,605,676,722,33,0,1257
ArrayAtomicF,8,1,128,640,705,768,640,705,768,33,0,1257
ArrayAtomicF,8,2,128,605,661,704,605,661,704,33,0,1257
ArrayAtomicF,8,3,128,612,644,668,612,644,668,33,0,1257
TableF,8,0,128,641,712,758,641,712,758,33,0,1257
TableF,8,1,128,664,738,788,664,738,788,33,0,1257
TableF,8,2,128,643,703,768,643,703,768,33,0,1257
TableF,8,3,128,632,662,693,632,662,693,33,0,1257
ArrayAtomicD,8,0,128,1163,1278,1376,1163,1278,1376,39,1,1260
ArrayAtomicD,8,1,128,1092,1219,1312,1092,1219,1312,40,1,1260
ArrayAtomicD,8,2,128,1114,1212,1307,1114,1212,1307,40,1,1260
ArrayAtomicD,8,3,128,1128,1233,1362,1128,1233,1362,39,1,1260
TableD,8,0,128,1289,1378,1462,1289,1378,1462,39,1,1260
TableD,8,1,128,1317,1382,1470,1317,1382,1470,40,1,1260
TableD,8,2,128,1263,1371,1464,1263,1371,1464,40,1,1260
TableD,8,3,128,1319,1375,1431,1319,1375,1431,39,1,1260
ArrayAtomicF,9,0,128,797,857,906,797,857,906,33,1,1257
ArrayAtomicF,9,1,128,677,761,805,677,761,805,33,0,1257
ArrayAtomicF,9,2,128,780,853,923,780,853,923,33,0,1257
ArrayAtomicF,9,3,128,711,816,883,711,816,883,33,0,1257
TableF,9,0,128,690,779,858,690,779,858,33,0,1257
TableF,9,1,128,623,681,710,623,681,710,33,0,1257
TableF,9,2,128,577,656,700,577,656,700,33,0,1257
TableF,9,3,128,604,721,788,604,721,788,33,0,1257
ArrayAtomicD,9,0,128,1232,1369,1498,1232,1369,1498,40,1,1260
ArrayAtomicD,9,1,128,1111,1261,1426,1111,1261,1426,40,1,1260
ArrayAtomicD,9,2,128,1086,1224,1334,1086,1224,1334,40,1,1260
ArrayAtomicD,9,3,128,1153,1250,1366,1153,1250,1366,40,1,1260
TableD,9,0,128,1325,1448,1586,1325,1448,1586,40,1,1260
TableD,9,1,128,1374,1442,1540,1374,1442,1540,40,1,1260
TableD,9,2,128,1320,1446,1553,1320,1446,1553,39,1,1260
TableD,9,3,128,1356,1429,1522,1356,1429,1522,40,1,1260
ArrayAtomicF,10,0,128,632,715,763,632,715,763,33,0,1257
ArrayAtomicF,10,1,128,689,733,787,689,733,787,33,0,1257
ArrayAtomicF,10,2,128,643,701,738,643,701,738,33,0,1257
ArrayAtomicF,10,3,128,684,738,770,684,738,770,33,0,1257
TableF,10,0,128,633,706,748,633,706,748,33,0,1257
TableF,10,1,128,662,769,836,662,769,836,33,0,1257
TableF,10,2,128,692,768,822,692,768,822,33,0,1257
TableF,10,3,128,593,685,728,593,685,728,33,0,1257
ArrayAtomicD,10,0,128,1201,1375,1507,1201,1375,1507,40,1,1260
ArrayAtomicD,10,1,128,1232,1314,1395,1232,1314,1395,40,1,1260
ArrayAtomicD,10,2,128,1246,1330,1423,1246,1330,1423,40,1,1260
ArrayAtomicD,10,3,128,1160,1361,1520,1160,1361,1520,40,1,1260
TableD,10,0,128,1405,1524,1645,1405,1524,1645,40,1,1260
TableD,10,1,128,1453,1537,1595,1453,1537,1595,40,1,1260
TableD,10,2,128,1443,1518,1609,1443,1518,1609,40,1,1260
TableD,10,3,128,1407,1533,1609,1407,1533,1609,40,1,1260
ArrayAtomicF,11,0,128,685,750,801,685,750,801,33,0,1257
ArrayAtomicF,11,1,128,667,749,801,667,749,801,33,0,1257
ArrayAtomicF,11,2,128,752,857,944,752,857,944,33,0,1257
ArrayAtomicF,11,3,128,674,747,787,674,747,787,33,0,1257
TableF,11,0,128,695,734,770,695,734,770,33,0,1257
TableF,11,1,128,677,733,762,677,733,762,33,0,1257
TableF,11,2,128,644,717,753,644,717,753,33,0,1257
TableF,11,3,128,653,731,795,653,731,795,33,0,1257
ArrayAtomicD,11,0,128,1244,1397,1539,1244,1397,1539,40,1,1260
ArrayAtomicD,11,1,128,1233,1400,1576,1233,1400,1576,40,1,1260
ArrayAtomicD,11,2,128,1233,1350,1471,1233,1350,1471,40,1,1260
ArrayAtomicD,11,3,128,1244,1371,1466,1244,1371,1466,40,1,1260
TableD,11,0,128,1465,1611,1756,1465,1611,1756,40,1,1260
TableD,11,1,128,1439,1571,1699,1439,1571,1699,40,1,1260
TableD,11,2,128,1472,1551,1620,1472,1551,1620,40,1,1260
TableD,11,3,128,1439,1575,1712,1439,1575,1712,40,1,1260
ArrayAtomicF,12,0,128,716,766,804,716,766,804,33,0,1257
ArrayAtomicF,12,1,128,677,781,824,677,781,824,33,0,1257
ArrayAtomicF,12,2,128,725,795,831,725,795,831,33,0,1257
ArrayAtomicF,12,3,128,741,780,827,741,780,827,33,0,1257
TableF,12,0,128,677,739,779,677,739,779,33,0,1257
TableF,12,1,128,743,822,889,743,822,889,33,0,1257
TableF,12,2,128,725,811,878,725,811,878,33,0,1257
TableF,12,3,128,700,804,873,700,804,873,33,0,1257
ArrayAtomicD,12,0,128,1322,1488,1639,1322,1488,1639,40,1,1260
ArrayAtomicD,12,1,128,1289,1470,1616,1289,1470,1616,40,1,1260
ArrayAtomicD,12,2,128,1315,1466,1624,1315,1466,1624,40,1,1260
ArrayAtomicD,12,3,128,1320,1481,1628,1320,1481,1628,40,1,1260
TableD,12,0,128,1563,1664,1770,1563,1664,1770,40,1,1260
TableD,12,1,128,1552,1678,1768,1552,1678,1768,40,1,1260
TableD,12,2,128,1521,1652,1778,1521,1652,1778,40,1,1260
TableD,12,3,128,1553,1646,1716,1553,1646,1716,40,1,1260
ArrayAtomicF,13,0,128,667,781,828,667,781,828,33,0,1257
ArrayAtomicF,13,1,128,739,802,845,739,802,845,33,0,1257
ArrayAtomicF,13,2,128,759,862,931,759,862,931,33,0,1257
ArrayAtomicF,13,3,128,787,895,961,787,895,961,33,0,1257
TableF,13,0,128,706,762,807,706,762,807,33,0,1257
TableF,13,1,128,699,755,801,699,755,801,33,0,1257
TableF,13,2,128,652,737,786,652,737,786,33,0,1257
TableF,13,3,128,724,771,805,724,771,805,33,0,1257
ArrayAtomicD,13,0,128,1345,1534,1739,1345,1534,1739,40,1,1260
ArrayAtomicD,13,1,128,1357,1504,1609,1357,1504,1609,40,1,1260
ArrayAtomicD,13,2,128,1392,1504,1631,1392,1504,1631,40,1,1260
ArrayAtomicD,13,3,128,1311,1478,1596,1311,1478,1596,40,1,1260
TableD,13,0,128,1657,1776,1890,1657,1776,1890,40,2,1260
TableD,13,1,128,1633,1729,1815,1633,1729,1815,40,2,1260
TableD,13,2,128,1629,1752,1872,1629,1752,1872,40,2,1260
TableD,13,3,128,1611,1706,1797,1611,1706,1797,40,2,1260
ArrayAtomicF,14,0,128,652,771,823,652,771,823,33,0,1257
ArrayAtomicF,14,1,128,845,906,961,845,906,961,33,1,1257
ArrayAtomicF,14,2,128,722,770,821,722,770,821,33,0,1257
ArrayAtomicF,14,3,128,727,794,841,727,794,841,33,0,1257
TableF,14,0,128,729,781,809,729,781,809,33,0,1257
TableF,14,1,128,734,841,916,734,841,916,33,0,1257
TableF,14,2,128,726,842,900,726,842,900,33,0,1257
TableF,14,3,128,723,765,807,723,765,807,33,0,1257
ArrayAtomicD,14,0,128,1412,1591,1748,1412,1591,1748,40,1,1260
ArrayAtomicD,14,1,128,1428,1597,1757,1428,1597,1757,40,1,1260
ArrayAtomicD,14,2,128,1392,1544,1657,1392,1544,1657,40,1,1260
ArrayAtomicD,14,3,128,1468,1579,1698,1468,1579,1698,40,1,1260
TableD,14,0,128,1744,1878,1995,1744,1878,1995,40,2,1260
TableD,14,1,128,1704,1830,1929,1704,1830,1929,40,2,1260
TableD,14,2,128,1703,1824,1947,1703,1824,1947,40,2,1260
TableD,14,3,128,1654,1831,1962,1654,1831,1962,40,2,1260
ArrayAtomicF,15,0,128,779,825,869,779,825,869,33,0,1257
ArrayAtomicF,15,1,128,690,827,897,690,827,897,33,0,1257
ArrayAtomicF,15,2,128,710,814,861,710,814,861,33,0,1257
ArrayAtomicF,15,3,128,717,846,892,717,846,892,33,0,1257
TableF,15,0,128,702,767,807,702,767,807,33,0,1257
TableF,15,1,128,720,808,866,720,808,866,33,0,1257
TableF,15,2,128,699,753,794,699,753,794,33,0,1257
TableF,15,3,128,750,858,931,750,858,931,33,0,1257
ArrayAtomicD,15,0,128,1469,1667,1842,1469,1667,1842,40,1,1260
ArrayAtomicD,15,1,128,1485,1629,1757,1485,1629,1757,40,1,1260
ArrayAtomicD,15,2,128,1456,1600,1733,1456,1600,1733,40,1,1260
ArrayAtomicD,15,3,128,1467,1632,1773,1467,1632,1773,40,1,1260
TableD,15,0,128,1743,1863,1961,1743,1863,1961,40,2,1260
TableD,15,1,128,1697,1863,1965,1697,1863,1965,40,2,1260
TableD,15,2,128,1746,1851,1958,1746,1851,1958,40,2,1260
TableD,15,3,128,1715,1853,1981,1715,1853,1981,40,2,1260
ArrayAtomicF,16,0,128,701,832,895,701,832,895,33,0,1257
ArrayAtomicF,16,1,128,952,1013,1062,952,1013,1062,33,1,1257
ArrayAtomicF,16,2,128,686,846,902,686,846,902,33,0,1257
ArrayAtomicF,16,3,128,699,878,941,699,878,941,33,0,1257
TableF,16,0,128,722,788,830,722,788,830,33,0,1257
TableF,16,1,128,759,823,857,759,823,857,33,0,1257
TableF,16,2,128,734,797,845,734,797,845,33,0,1257
TableF,16,3,128,737,812,855,737,812,855,33,0,1257
ArrayAtomicD,16,0,128,1551,1711,1846,1551,1711,1846,40,1,1260
ArrayAtomicD,16,1,128,1505,1717,1876,1505,1717,1876,40,1,1260
ArrayAtomicD,16,2,128,1590,1699,1813,1590,1699,1813,41,2,1260
ArrayAtomicD,16,3,128,1579,1714,1831,1579,1714,1831,40,1,1260
TableD,16,0,128,1844,1984,2127,1844,1984,2127,40,2,1260
TableD,16,1,128,1801,1951,2080,1801,1951,2080,40,2,1260
TableD,16,2,128,1836,1957,2064,1836,1957,2064,40,2,1260
TableD,16,3,128,1871,1969,2080,1871,1969,2080,40,2,1260
ArrayAtomicF,17,0,128,720,921,1015,720,921,1015,33,0,1257
ArrayAtomicF,17,1,128,735,872,927,735,872,927,33,0,1257
ArrayAtomicF,17,2,128,771,859,914,771,859,914,33,0,1257
ArrayAtomicF,17,3,128,812,935,1010,812,935,1010,33,1,1257
TableF,17,0,128,780,836,868,780,836,868,33,0,1257
TableF,17,1,128,809,885,941,809,885,941,33,1,1257
TableF,17,2,128,779,843,892,779,843,892,33,0,1257
TableF,17,3,128,720,802,852,720,802,852,33,0,1257
ArrayAtomicD,17,0,128,1592,1783,1941,1592,1783,1941,40,2,1260
ArrayAtomicD,17,1,128,1631,1778,1915,1631,1778,1915,41,2,1260
ArrayAtomicD,17,2,128,1587,1742,1879,1587,1742,1879,41,2,1260
ArrayAtomicD,17,3,128,1622,1791,1973,1622,1791,1973,40,2,1260
TableD,17,0,128,1871,2006,2122,1871,2006,2122,41,2,1260
TableD,17,1,128,1843,1987,2127,1843,1987,2127,40,2,1260
TableD,17,2,128,1830,1990,2113,1830,1990,2113,40,2,1260
TableD,17,3,128,1780,1960,2058,1780,1960,2058,40,2,1260
ArrayAtomicF,18,0,128,739,865,924,739,865,924,33,0,1257
ArrayAtomicF,18,1,128,797,885,940,797,885,940,33,1,1257
ArrayAtomicF,18,2,128,827,884,933,827,884,933,33,1,1257
ArrayAtomicF,18,3,128,902,1031,1113,902,1031,1113,33,1,1257
TableF,18,0,128,735,831,886,735,831,886,33,0,1257
TableF,18,1,128,735,813,867,735,813,867,33,0,1257
TableF,18,2,128,718,845,908,718,845,908,33,0,1257
TableF,18,3,128,756,897,961,756,897,961,33,0,1257
ArrayAtomicD,18,0,128,1675,1877,2026,1675,1877,2026,40,2,1260
ArrayAtomicD,18,1,128,1642,1881,2081,1642,1881,2081,41,2,1260
ArrayAtomicD,18,2,128,1645,1833,1960,1645,1833,1960,41,2,1260
ArrayAtomicD,18,3,128,1618,1841,1971,1618,1841,1971,41,2,1260
TableD,18,0,128,1908,2099,2245,1908,2099,2245,41,2,1260
TableD,18,1,128,1912,2075,2192,1912,2075,2192,40,2,1260
TableD,18,2,128,1874,2057,2199,1874,2057,2199,40,2,1260
TableD,18,3,128,1831,2036,2157,1831,2036,2157,41,2,1260
ArrayAtomicF,19,0,128,781,865,930,781,865,930,33,0,1257
ArrayAtomicF,19,1,128,758,914,985,758,914,985,33,0,1257
ArrayAtomicF,19,2,128,737,859,921,737,859,921,33,0,1257
ArrayAtomicF,19,3,128,723,889,963,723,889,963,33,0,1257
TableF,19,0,128,793,921,998,793,921,998,33,0,1257
TableF,19,1,128,795,869,920,795,869,920,33,1,1257
TableF,19,2,128,743,859,923,743,859,923,33,0,1257
TableF,19,3,128,790,915,1005,790,915,1005,33,0,1257
ArrayAtomicD,19,0,128,1748,1910,2072,1748,1910,2072,40,2,1260
ArrayAtomicD,19,1,128,1783,1888,2022,1783,1888,2022,41,2,1260
ArrayAtomicD,19,2,128,1726,1868,2036,1726,1868,2036,41,2,1260
ArrayAtomicD,19,3,128,1744,1893,2036,1744,1893,2036,41,2,1260
TableD,19,0,128,1959,2135,2289,1959,2135,2289,41,2,1260
TableD,19,1,128,1954,2146,2265,1954,2146,2265,41,2,1260
TableD,19,2,128,1932,2121,2239,1932,2121,2239,40,2,1260
TableD,19,3,128,1922,2130,2249,1922,2130,2249,41,2,1260
ArrayAtomicF,20,0,128,969,1079,1162,969,1079,1162,33,1,1257
ArrayAtomicF,20,1,128,808,928,993,808,928,993,33,1,1257
ArrayAtomicF,20,2,128,783,908,966,783,908,966,33,0,1257
ArrayAtomicF,20,3,128,815,950,992,815,950,992,33,1,1257
TableF,20,0,128,768,880,946,768,880,946,33,0,1257
TableF,20,1,128,742,841,886,742,841,886,33,0,1257
TableF,20,2,128,771,867,935,771,867,935,33,0,1257
TableF,20,3,128,795,955,1035,795,955,1035,33,1,1257
ArrayAtomicD,20,0,128,1785,1955,2105,1785,1955,2105,40,2,1260
ArrayAtomicD,20,1,128,1762,1976,2135,1762,1976,2135,41,2,1260
ArrayAtomicD,20,2,128,1721,1914,2053,1721,1914,2053,41,2,1260
ArrayAtomicD,20,3,128,1855,1996,2122,1855,1996,2122,41,2,1260
TableD,20,0,128,2070,2269,2414,2070,2269,2414,41,2,1260
TableD,20,1,128,1966,2211,2375,1966,2211,2375,41,2,1260
TableD,20,2,128,2036,2217,2331,2036,2217,2331,41,2,1260
TableD,20,3,128,2010,2215,2344,2010,2215,2344,41,2,1260
ArrayAtomicF,21,0,128,774,999,1082,774,999,1082,33,0,1257
ArrayAtomicF,21,1,128,806,946,1004,806,946,1004,33,1,1257
ArrayAtomicF,21,2,128,946,1040,1104,946,1040,1104,33,1,1257
ArrayAtomicF,21,3,128,772,957,1037,772,957,1037,33,0,1257
TableF,21,0,128,776,856,906,776,856,906,33,0,1257
TableF,21,1,128,809,886,941,809,886,941,33,1,1257
TableF,21,2,128,761,864,927,761,864,927,33,0,1257
TableF,21,3,128,760,837,888,760,837,888,33,0,1257
ArrayAtomicD,21,0,128,1865,2049,2225,1865,2049,2225,40,2,1260
ArrayAtomicD,21,1,128,1906,2085,2238,1906,2085,2238,40,2,1260
ArrayAtomicD,21,2,128,1838,2046,2201,1838,2046,2201,40,2,1260
ArrayAtomicD,21,3,128,1881,2097,2249,1881,2097,2249,41,2,1260
TableD,21,0,128,2118,2309,2458,2118,2309,2458,41,2,1260
TableD,21,1,128,2023,2300,2436,2023,2300,2436,41,2,1260
TableD,21,2,128,2088,2279,2428,2088,2279,2428,41,2,1260
TableD,21,3,128,2074,2269,2405,2074,2269,2405,41,2,1260
ArrayAtomicF,22,0,128,979,1099,1164,979,1099,1164,33,1,1257
ArrayAtomicF,22,1,128,766,936,1051,766,936,1051,33,0,1257
ArrayAtomicF,22,2,128,819,979,1054,819,979,1054,33,1,1257
ArrayAtomicF,22,3,128,790,1066,1149,790,1066,1149,33,0,1257
TableF,22,0,128,814,910,966,814,910,966,33,1,1257
TableF,22,1,128,827,946,1030,827,946,1030,33,1,1257
TableF,22,2,128,832,955,1033,832,955,1033,33,1,1257
TableF,22,3,128,775,933,1021,775,933,1021,33,0,1257
ArrayAtomicD,22,0,128,1897,2110,2273,1897,2110,2273,41,2,1260
ArrayAtomicD,22,1,128,1926,2120,2271,1926,2120,2271,41,2,1260
ArrayAtomicD,22,2,128,1892,2105,2250,1892,2105,2250,41,2,1260
ArrayAtomicD,22,3,128,1965,2127,2263,1965,2127,2263,41,2,1260
TableD,22,0,128,2176,2380,2533,2176,2380,2533,41,2,1260
TableD,22,1,128,2102,2362,2534,2102,2362,2534,41,2,1260
TableD,22,2,128,2148,2355,2528,2148,2355,2528,41,2,1260
TableD,22,3,128,2182,2361,2517,2182,2361,2517,41,2,1260
ArrayAtomicF,23,0,128,847,960,1032,847,960,1032,33,1,1257
ArrayAtomicF,23,1,128,802,955,1041,802,955,1041,33,1,1257
ArrayAtomicF,23,2,128,788,939,995,788,939,995,33,0,1257
ArrayAtomicF,23,3,128,837,952,1021,837,952,1021,33,1,1257
TableF,23,0,128,820,976,1065,820,976,1065,33,1,1257
TableF,23,1,128,833,874,944,833,874,944,33,1,1257
TableF,23,2,128,769,907,980,769,907,980,33,0,1257
TableF,23,3,128,814,901,991,814,901,991,33,1,1257
ArrayAtomicD,23,0,128,1953,2158,2328,1953,2158,2328,41,2,1260
ArrayAtomicD,23,1,128,2003,2165,2304,2003,2165,2304,41,2,1260
ArrayAtomicD,23,2,128,1945,2125,2268,1945,2125,2268,41,2,1260
ArrayAtomicD,23,3,128,1958,2168,2327,1958,2168,2327,41,2,1260
TableD,23,0,128,2209,2436,2616,2209,2436,2616,41,2,1260
TableD,23,1,128,2241,2412,2554,2241,2412,2554,41,2,1260
TableD,23,2,128,2235,2401,2548,2235,2401,2548,41,2,1260
TableD,23,3,128,2205,2410,2551,2205,2410,2551,41,2,1260
ArrayAtomicF,24,0,128,828,960,1035,828,960,1035,33,1,1257
ArrayAtomicF,24,1,128,893,1001,1075,893,1001,1075,33,1,1257
ArrayAtomicF,24,2,128,826,988,1090,826,988,1090,33,1,1257
ArrayAtomicF,24,3,128,828,987,1095,828,987,1095,33,1,1257
TableF,24,0,128,771,1000,1090,771,1000,1090,33,0,1257
TableF,24,1,128,781,1005,1084,781,1005,1084,33,0,1257
TableF,24,2,128,858,991,1050,858,991,1050,33,1,1257
TableF,24,3,128,822,915,997,822,915,997,33,1,1257
ArrayAtomicD,24,0,128,2031,2279,2450,2031,2279,2450,41,2,1260
ArrayAtomicD,24,1,128,2078,2282,2448,2078,2282,2448,41,2,1260
ArrayAtomicD,24,2,128,1963,2229,2390,1963,2229,2390,41,2,1260
ArrayAtomicD,24,3,128,1997,2252,2450,1997,2252,2450,41,2,1260
TableD,24,0,128,2376,2606,2791,2376,2606,2791,41,2,1260
TableD,24,1,128,2370,2607,2782,2370,2607,2782,41,2,1260
TableD,24,2,128,2333,2583,2748,2333,2583,2748,41,2,1260
TableD,24,3,128,2269,2533,2706,2269,2533,2706,41,2,1260
ArrayAtomicF,25,0,128,846,987,1061,846,987,1061,33,1,1257
ArrayAtomicF,25,1,128,803,991,1064,803,991,1064,33,1,1257
ArrayAtomicF,25,2,128,864,1072,1173,864,1072,1173,33,1,1257
ArrayAtomicF,25,3,128,824,946,1022,824,946,1022,33,1,1257
TableF,25,0,128,753,912,980,753,912,980,33,0,1257
TableF,25,1,128,768,914,980,768,914,980,33,0,1257
TableF,25,2,128,769,933,1019,769,933,1019,33,0,1257
TableF,25,3,128,775,896,989,775,896,989,33,0,1257
ArrayAtomicD,25,0,128,2097,2365,2552,2097,2365,2552,41,2,1260
ArrayAtomicD,25,1,128,2085,2326,2507,2085,2326,2507,41,2,1260
ArrayAtomicD,25,2,128,2032,2277,2444,2032,2277,2444,41,2,1260
ArrayAtomicD,25,3,128,2044,2320,2489,2044,2320,2489,41,2,1260
TableD,25,0,128,2253,2614,2797,2253,2614,2797,41,2,1260
TableD,25,1,128,2319,2564,2741,2319,2564,2741,41,2,1260
TableD,25,2,128,2396,2598,2780,2396,2598,2780,41,3,1260
