alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
ListLocked,5,0,128,1389,1456,1497,1590,1644,1666,618,2027,645277
ListLocked,5,1,128,1404,1462,1499,1594,1645,1666,618,2029,645277
ListLocked,5,2,128,1393,1455,1494,1579,1652,1677,615,2030,645277
ListLocked,5,3,128,1392,1456,1495,1505,1575,1600,618,1981,645277
ListLocal,6,0,128,21,21,23,17,17,18,617,29,645277
ListLocal,6,1,128,22,22,22,16,16,17,621,25,645277
ListLocal,6,2,128,21,21,22,17,17,17,616,26,645277
ListLocal,6,3,128,21,21,22,16,17,18,621,25,645277
ListCAS,6,0,128,1349,1379,1393,1092,1184,1212,608,1663,645277
ListCAS,6,1,128,1349,1380,1393,1089,1185,1213,609,1664,645277
ListCAS,6,2,128,1457,1481,1493,1086,1181,1209,608,1726,645277
ListCAS,6,3,128,1345,1378,1392,1088,1183,1211,609,1662,645277
ListLocked,6,0,128,1958,2042,2071,2158,2378,2442,618,2871,645277
ListLocked,6,1,128,1962,2048,2075,2146,2371,2436,620,2869,645277
ListLocked,6,2,128,1972,2048,2074,2163,2385,2449,620,2877,645277
ListLocked,6,3,128,2028,2111,2140,1929,2149,2213,618,2768,645277
ListLocal,7,0,128,23,24,33,8,15,17,620,32,645277
ListLocal,7,1,128,23,23,23,19,19,20,621,28,645277
ListLocal,7,2,128,23,23,24,18,18,19,619,28,645277
ListLocal,7,3,128,23,23,23,19,19,20,620,28,645277
ListCAS,7,0,128,1565,1689,1736,1208,1431,1517,609,2044,645277
ListCAS,7,1,128,1566,1679,1721,1208,1431,1515,608,2035,645277
ListCAS,7,2,128,1568,1679,1721,1208,1430,1515,609,2034,645277
ListCAS,7,3,128,1582,1681,1723,1237,1439,1522,609,2041,645277
ListLocked,7,0,128,2329,2629,2765,3207,3337,3406,619,3938,645277
ListLocked,7,1,128,2319,2649,2790,3237,3344,3400,619,3959,645277
ListLocked,7,2,128,2414,2594,2672,2746,2868,2927,616,3575,645277
ListLocked,7,3,128,2440,2619,2690,2751,2872,2932,619,3589,645277
ListLocal,8,0,128,25,27,28,21,22,23,622,32,645277
ListLocal,8,1,128,25,25,26,21,22,23,621,31,645277
ListLocal,8,2,128,25,26,27,21,22,23,619,32,645277
ListLocal,8,3,128,24,25,26,20,21,23,621,31,645277
ListCAS,8,0,128,1627,1858,1983,1254,1550,1722,608,2280,645277
ListCAS,8,1,128,1628,1861,1986,1202,1550,1732,609,2282,645277
ListCAS,8,2,128,1625,1853,1977,1203,1539,1715,611,2270,645277
ListCAS,8,3,128,1632,1857,1979,1196,1542,1725,610,2272,645277
ListLocked,8,0,128,2698,3405,3613,3223,3867,4098,625,4833,645277
ListLocked,8,1,128,3253,3793,3966,4539,4701,4875,617,5593,645277
ListLocked,8,2,128,3803,4274,4518,4301,4477,4646,618,5805,645277
ListLocked,8,3,128,3742,4218,4452,4461,4644,4817,620,5870,645277
ListLocal,9,0,128,26,26,28,23,23,25,624,34,645277
ListLocal,9,1,128,26,27,28,23,24,25,618,34,645277
ListLocal,9,2,128,26,26,27,23,24,25,620,33,645277
ListLocal,9,3,128,27,27,28,23,23,24,621,33,645277
ListCAS,9,0,128,1962,2110,2222,1587,1775,1907,609,2580,645277
ListCAS,9,1,128,1963,2111,2222,1580,1772,1908,609,2577,645277
ListCAS,9,2,128,1965,2112,2222,1625,1776,1900,609,2580,645277
ListCAS,9,3,128,1961,2109,2221,1589,1774,1907,610,2578,645277
ListLocked,9,0,128,3457,4031,4234,4215,4694,4875,615,5761,645277
ListLocked,9,1,128,3522,4075,4279,4240,4672,4849,615,5776,645277
ListLocked,9,2,128,3394,4042,4238,4359,4773,4953,619,5815,645277
ListLocked,9,3,128,3498,4054,4251,4249,4707,4889,618,5781,645277
ListLocal,10,0,128,27,29,30,25,26,27,618,36,645277
ListLocal,10,1,128,29,29,30,26,27,28,621,37,645277
ListLocal,10,2,128,28,29,30,25,26,27,618,36,645277
ListLocal,10,3,128,29,29,31,26,27,28,621,37,645277
ListCAS,10,0,128,2129,2462,2640,1781,2074,2262,608,3042,645277
ListCAS,10,1,128,2115,2426,2586,1795,2128,2302,609,3042,645277
ListCAS,10,2,128,2098,2411,2577,1782,2073,2263,610,3001,645277
ListCAS,10,3,128,2101,2412,2578,1769,2070,2258,609,3000,645277
ListLocked,10,0,128,4564,5205,5446,5598,6077,6237,618,7443,645277
ListLocked,10,1,128,4609,5247,5482,5649,6077,6231,626,7459,645277
ListLocked,10,2,128,4500,5145,5387,5577,6082,6246,623,7401,645277
ListLocked,10,3,128,4568,5189,5425,5591,6074,6234,623,7421,645277
ListLocal,11,0,128,29,31,34,27,28,29,622,40,645277
ListLocal,11,1,128,30,32,33,29,29,30,620,40,645277
ListLocal,11,2,128,31,32,34,29,29,30,619,41,645277
ListLocal,11,3,128,30,31,32,28,29,30,621,40,645277
ListCAS,11,0,128,2343,2863,2979,2021,2589,2713,608,3594,645277
ListCAS,11,1,128,2349,2864,2979,1917,2580,2722,611,3588,645277
ListCAS,11,2,128,2344,2862,2978,1913,2577,2720,612,3585,645277
ListCAS,11,3,128,2346,2879,3006,2027,2590,2717,608,3611,645277
ListLocked,11,0,128,5627,6062,6290,6765,7080,7170,620,8628,645277
ListLocked,11,1,128,5634,6088,6309,6755,7075,7162,618,8636,645277
ListLocked,11,2,128,5683,6109,6328,6747,7062,7152,623,8641,645277
ListLocked,11,3,128,5217,6652,6955,6805,7140,7367,620,9096,645277
ListLocal,12,0,128,33,33,35,30,31,33,620,43,645277
ListLocal,12,1,128,32,33,35,31,32,33,619,43,645277
ListLocal,12,2,128,33,34,35,31,31,33,619,43,645277
ListLocal,12,3,128,34,34,36,31,32,33,621,44,645277
ListCAS,12,0,128,3002,3291,3406,2693,2963,3108,609,4110,645277
ListCAS,12,1,128,3014,3294,3407,2703,2969,3113,612,4115,645277
ListCAS,12,2,128,3008,3293,3407,2735,2967,3104,609,4113,645277
ListCAS,12,3,128,2997,3288,3405,2682,2962,3107,609,4109,645277
ListLocked,12,0,128,5281,7870,8194,7771,8677,8799,621,10887,645277
ListLocked,12,1,128,5275,7907,8244,7784,8699,8821,626,10933,645277
ListLocked,12,2,128,5265,7912,8251,7744,8656,8783,622,10910,645277
ListLocked,12,3,128,5316,7981,8321,7741,8650,8774,624,10951,645277
ListLocal,13,0,128,35,36,38,33,34,36,626,47,645277
ListLocal,13,1,128,35,36,38,34,34,36,621,47,645277
ListLocal,13,2,128,35,36,38,33,35,36,619,47,645277
ListLocal,13,3,128,35,36,37,34,35,36,618,47,645277
ListCAS,13,0,128,2427,3455,3797,2203,3161,3544,609,4490,645277
ListCAS,13,1,128,2440,3448,3793,2164,3149,3543,609,4481,645277
ListCAS,13,2,128,2432,3453,3795,2119,3148,3541,609,4480,645277
ListCAS,13,3,128,2431,3446,3789,2198,3151,3538,611,4479,645277
ListLocked,13,0,128,6734,8735,9056,9651,10099,10241,619,12360,645277
ListLocked,13,1,128,6930,8751,9059,9889,10310,10434,618,12499,645277
ListLocked,13,2,128,8093,9098,9323,9299,9830,9924,615,12359,645277
ListLocked,13,3,128,8352,9130,9343,9307,9826,9920,624,12369,645277
ListLocal,14,0,128,37,39,41,37,38,39,623,51,645277
ListLocal,14,1,128,38,39,41,36,38,39,629,51,645277
ListLocal,14,2,128,37,39,40,36,38,39,628,51,645277
ListLocal,14,3,128,39,40,42,36,38,39,621,52,645277
ListCAS,14,0,128,3290,4009,4255,2749,3560,3849,610,5043,645277
ListCAS,14,1,128,3284,3967,4214,2620,3547,3848,616,5008,645277
ListCAS,14,2,128,3287,3979,4222,2626,3556,3858,611,5020,645277
ListCAS,14,3,128,3281,3993,4229,2746,3549,3843,608,5019,645277
ListLocked,14,0,128,8302,10571,11021,10890,11825,12127,619,14742,645277
ListLocked,14,1,128,8405,10682,11141,10838,11799,12098,622,14804,645277
ListLocked,14,2,128,8363,10627,11085,10846,11793,12091,619,14763,645277
ListLocked,14,3,128,8422,10693,11146,10843,11820,12122,623,14820,645277
ListLocal,15,0,128,40,41,43,40,40,41,621,54,645277
ListLocal,15,1,128,40,41,43,38,41,43,621,54,645277
ListLocal,15,2,128,40,41,42,39,40,41,618,57,645277
ListLocal,15,3,128,40,42,44,39,41,42,621,55,645277
ListCAS,15,0,128,3790,4365,4596,3639,4111,4338,608,5618,645277
ListCAS,15,1,128,3780,4367,4596,3570,4099,4348,615,5611,645277
ListCAS,15,2,128,3833,4437,4678,3669,4103,4337,613,5666,645277
ListCAS,15,3,128,3588,4547,4699,3192,4179,4396,609,5729,645277
ListLocked,15,0,128,10594,11349,11655,11108,12605,12904,626,15655,645277
ListLocked,15,1,128,10619,11276,11575,11466,12934,13237,627,15815,645277
ListLocked,15,2,128,10616,11423,11724,11078,12611,12891,624,15703,645277
ListLocked,15,3,128,10525,11348,11664,11078,12595,12897,627,15654,645277
ListLocal,16,0,128,42,43,44,9,34,40,628,54,645277
ListLocal,16,1,128,44,44,46,42,43,45,621,58,645277
ListLocal,16,2,128,42,44,47,42,43,45,621,58,645277
ListLocal,16,3,128,43,45,46,43,44,45,622,59,645277
ListCAS,16,0,128,3735,4626,4956,3048,4246,4581,608,5938,645277
ListCAS,16,1,128,3668,4535,4845,3052,4260,4593,615,5875,645277
ListCAS,16,2,128,3682,4524,4838,3051,4252,4586,612,5865,645277
ListCAS,16,3,128,3672,4530,4841,3144,4262,4585,609,5874,645277
ListLocked,16,0,128,11393,12700,13119,13082,14312,14641,620,17701,645277
ListLocked,16,1,128,11677,12736,13160,13052,14246,14576,628,17685,645277
ListLocked,16,2,128,11598,12767,13188,13076,14214,14540,626,17682,645277
ListLocked,16,3,128,11341,12771,13183,13094,14240,14569,624,17696,645277
ListLocal,17,0,128,43,45,46,10,36,42,626,54,645277
ListLocal,17,1,128,46,47,49,45,47,49,622,62,645277
ListLocal,17,2,128,46,47,49,45,46,48,619,62,645277
ListLocal,17,3,128,47,48,51,45,47,48,622,63,645277
ListCAS,17,0,128,4451,5219,5544,3513,4753,5107,610,6645,645277
ListCAS,17,1,128,4371,5113,5424,3564,4781,5124,614,6585,645277
ListCAS,17,2,128,4555,5285,5607,3528,4763,5110,614,6693,645277
ListCAS,17,3,128,4483,5281,5601,3563,4767,5114,609,6690,645277
ListLocked,17,0,128,12793,14465,14987,14666,16091,16475,623,20054,645277
ListLocked,17,1,128,14559,15294,15483,15264,16331,16580,628,20529,645277
ListLocked,17,2,128,13111,14679,15091,15010,16138,16383,628,20152,645277
ListLocked,17,3,128,13029,14625,15051,14975,16084,16326,623,20091,645277
ListLocal,18,0,128,48,50,52,48,50,51,628,66,645277
ListLocal,18,1,128,48,50,52,48,50,52,622,66,645277
ListLocal,18,2,128,48,50,53,47,49,51,619,67,645277
ListLocal,18,3,128,48,51,52,49,50,52,620,66,645277
ListCAS,18,0,128,3784,5423,5767,3509,5208,5519,610,7089,645277
ListCAS,18,1,128,3784,5423,5770,3579,5207,5509,617,7083,645277
ListCAS,18,2,128,3830,5481,5843,3627,5183,5495,614,7116,645277
ListCAS,18,3,128,3792,5438,5773,3501,5210,5519,627,7087,645277
ListLocked,18,0,128,17189,20259,20793,20604,22819,23267,621,28143,645277
ListLocked,18,1,128,15897,18030,18640,18062,19547,19965,619,24642,645277
ListLocked,18,2,128,14142,16985,17654,17544,19013,19413,627,23661,645277
ListLocked,18,3,128,14055,16802,17488,17338,18790,19188,629,23412,645277
ListLocal,19,0,128,48,51,85,48,53,55,633,98,645277
ListLocal,19,1,128,52,54,56,53,55,56,631,72,645277
ListLocal,19,2,128,52,55,57,51,53,55,627,71,645277
ListLocal,19,3,128,54,55,57,52,54,55,630,72,645277
ListCAS,19,0,128,3175,5877,6552,3040,5443,6145,616,7741,645277
ListCAS,19,1,128,3145,5799,6441,2923,5434,6149,617,7663,645277
ListCAS,19,2,128,3295,6010,6673,2945,5444,6149,613,7819,645277
ListCAS,19,3,128,3470,5727,6324,3063,5231,5746,612,7457,645277
ListLocked,19,0,128,14396,19270,20158,17847,20780,21294,625,26417,645277
ListLocked,19,1,128,14178,19276,20156,17851,20833,21367,628,26450,645277
ListLocked,19,2,128,14231,19263,20152,17839,20825,21353,628,26442,645277
ListLocked,19,3,128,14239,19283,20181,17871,20824,21351,626,26460,645277
ListLocal,20,0,128,53,55,57,54,55,57,628,73,645277
ListLocal,20,1,128,55,57,59,55,57,58,618,75,645277
ListLocal,20,2,128,53,55,57,54,55,57,619,74,645277
ListLocal,20,3,128,55,57,60,55,57,59,621,76,645277
ListCAS,20,0,128,3465,6358,6720,3028,6047,6425,607,8239,645277
ListCAS,20,1,128,3480,6374,6731,3051,6053,6427,618,8250,645277
ListCAS,20,2,128,3475,6420,6799,3131,5984,6368,612,8249,645277
ListCAS,20,3,128,3480,6367,6724,3196,5997,6373,610,8209,645277
ListLocked,20,0,128,16903,21196,21874,19324,21716,22254,626,28128,645277
ListLocked,20,1,128,17250,21219,21876,19255,21696,22224,628,28116,645277
ListLocked,20,2,128,17016,21192,21889,19352,21757,22287,626,28164,645277
ListLocked,20,3,128,17231,21075,21750,19305,21666,22199,627,28016,645277
ListLocal,21,0,128,56,58,60,58,59,61,630,77,645277
ListLocal,21,1,128,57,59,62,56,59,61,620,78,645277
ListLocal,21,2,128,58,60,61,57,59,61,618,78,645277
ListLocal,21,3,128,57,59,61,58,59,60,621,78,645277
ListCAS,21,0,128,4154,6784,7234,3753,6467,6928,607,8841,645277
ListCAS,21,1,128,4130,6750,7198,3583,6458,6938,618,8812,645277
ListCAS,21,2,128,4161,6879,7366,3645,6459,6925,615,8922,645277
ListCAS,21,3,128,4120,6779,7234,3764,6476,6943,610,8847,645277
ListLocked,21,0,128,16686,22006,23075,21967,24630,25095,629,30783,645277
ListLocked,21,1,128,16722,22028,23123,21900,24598,25064,633,30794,645277
ListLocked,21,2,128,16803,22012,23105,21949,24634,25093,628,30805,645277
ListLocked,21,3,128,16774,22070,23150,21889,24637,25103,624,30837,645277
ListLocal,22,0,128,60,63,65,60,63,65,629,83,645277
ListLocal,22,1,128,61,64,66,61,62,64,620,83,645277
ListLocal,22,2,128,61,63,66,60,63,66,615,83,645277
ListLocal,22,3,128,60,62,66,60,62,73,622,83,645277
ListCAS,22,0,128,5974,7420,7734,5678,7177,7498,608,9622,645277
ListCAS,22,1,128,5954,7431,7739,5535,7176,7500,619,9625,645277
ListCAS,22,2,128,5324,7944,8288,5423,7233,7690,613,10016,645277
ListCAS,22,3,128,5230,7271,7791,4548,6825,7343,627,9434,645277
ListLocked,22,0,128,22517,24450,24907,22758,25412,25944,627,32471,645277
ListLocked,22,1,128,22279,24465,24911,22742,25377,25903,623,32450,645277
ListLocked,22,2,128,22331,24473,24873,22759,25453,25991,627,32475,645277
ListLocked,22,3,128,22463,24459,24865,22817,25410,25941,624,32441,645277
ListLocal,23,0,128,62,65,67,64,66,68,626,86,645277
ListLocal,23,1,128,62,66,68,65,66,68,620,87,645277
ListLocal,23,2,128,63,65,68,63,65,67,618,86,645277
ListLocal,23,3,128,63,65,68,63,65,67,620,86,645277
ListCAS,23,0,128,7390,8162,8481,7035,7856,8203,609,10543,645277
ListCAS,23,1,128,7381,8169,8487,6836,7844,8213,617,10538,645277
ListCAS,23,2,128,6811,8497,8823,5444,7952,8326,618,10826,645277
ListCAS,23,3,128,7615,8414,8748,6840,7821,8199,615,10693,645277
ListLocked,23,0,128,23318,26963,27657,24272,28415,29180,631,36182,645277
ListLocked,23,1,128,23488,27036,27713,24319,28413,29174,629,36217,645277
ListLocked,23,2,128,23364,27083,27758,24300,28361,29124,625,36213,645277
ListLocked,23,3,128,24886,27090,27730,24302,28426,29186,623,36237,645277
ListLocal,24,0,128,64,67,69,67,69,71,626,90,645277
ListLocal,24,1,128,68,70,72,67,69,71,620,91,645277
ListLocal,24,2,128,66,69,72,64,68,71,618,91,645277
ListLocal,24,3,128,67,69,71,67,69,71,622,91,645277
ListCAS,24,0,128,6274,8562,8968,6057,8055,8587,608,10985,645277
ListCAS,24,1,128,6274,8566,8967,5956,8039,8579,623,10974,645277
ListCAS,24,2,128,6299,8564,8967,6008,8050,8581,616,10981,645277
ListCAS,24,3,128,6280,8577,8975,6187,8059,8576,614,10992,645277
ListLocked,24,0,128,21796,28401,29448,25166,31187,31663,625,39127,645277
ListLocked,24,1,128,22215,28567,29566,25241,31252,31723,631,39248,645277
ListLocked,24,2,128,22527,28405,29434,25239,31230,31701,630,39146,645277
ListLocked,24,3,128,22726,28490,29484,25201,31256,31728,630,39194,645277
ListLocal,25,0,128,69,72,75,70,73,75,631,95,645277
ListLocal,25,1,128,69,72,74,70,72,74,621,95,645277
ListLocal,25,2,128,70,73,75,68,72,74,622,96,645277
ListLocal,25,3,128,70,73,75,69,72,74,620,96,645277
ListCAS,25,0,128,5183,9199,9699,4729,8538,9104,608,11769,645277
ListCAS,25,1,128,5082,9029,9510,4853,8611,9139,615,11694,645277
ListCAS,25,2,128,5079,9031,9508,4914,8630,9150,620,11705,645277
ListCAS,25,3,128,5090,9047,9533,4890,8637,9156,618,11725,645277
ListLocked,25,0,128,21160,30668,31893,28916,33726,34404,624,42343,645277
ListLocked,25,1,128,24333,30933,32036,28955,33724,34407,628,42433,645277
ListLocked,25,2,128,20601,30602,31839,28911,33743,34426,635,42320,645277
ListLocked,25,3,128,24437,30967,32055,28921,33734,34412,627,42453,645277
ListLocal,26,0,128,72,73,75,73,74,76,639,97,645277
ListLocal,26,1,128,73,76,78,74,76,78,631,100,645277
ListLocal,26,2,128,73,75,77,74,75,77,626,98,645277
ListLocal,26,3,128,72,76,78,73,76,77,630,99,645277
ListCAS,26,0,128,4612,8923,9700,3990,8318,9189,612,11628,645277
ListCAS,26,1,128,4635,8924,9701,3847,8333,9205,627,11637,645277
ListCAS,26,2,128,4633,8918,9694,3883,8288,9178,622,11604,645277
ListCAS,26,3,128,4622,9015,9819,3977,8300,9191,617,11692,645277
ListLocked,26,0,128,23392,32802,34504,31612,37187,37766,636,46261,645277
ListLocked,26,1,128,22775,32765,34504,31640,37188,37754,628,46262,645277
ListLocked,26,2,128,23473,32732,34476,31663,37264,37829,636,46292,645277
ListLocked,26,3,128,22352,32719,34452,31643,37181,37752,629,46224,645277
