alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
ArrayAtomicF,11,0,128,960,1010,1053,960,1010,1053,150,650,644014
ArrayAtomicF,11,1,128,988,1017,1074,988,1017,1074,160,655,644014
ArrayAtomicF,11,2,128,970,1011,1054,970,1011,1054,161,651,644014
ArrayAtomicF,11,3,128,971,1021,1076,971,1021,1076,159,657,644014
TableF,11,0,128,971,1038,1064,971,1038,1064,157,668,644014
TableF,11,1,128,899,1037,1119,899,1037,1119,154,667,644014
TableF,11,2,128,927,1063,1115,927,1063,1115,150,684,644014
TableF,11,3,128,972,1049,1081,972,1049,1081,150,675,644014
ArrayAtomicD,11,0,128,2879,3169,3408,2879,3169,3408,461,2045,645275
ArrayAtomicD,11,1,128,2876,3172,3401,2876,3172,3401,402,2047,645275
ArrayAtomicD,11,2,128,2951,3246,3484,2951,3246,3484,409,2094,645275
ArrayAtomicD,11,3,128,2848,3144,3403,2848,3144,3403,421,2029,645275
TableD,11,0,128,3085,3417,3673,3085,3417,3673,426,2204,645275
TableD,11,1,128,3046,3349,3606,3046,3349,3606,420,2161,645275
TableD,11,2,128,3078,3376,3619,3078,3376,3619,426,2178,645275
TableD,11,3,128,3036,3347,3623,3036,3347,3623,418,2159,645275
ArrayAtomicF,12,0,128,1000,1052,1113,1000,1052,1113,149,677,644014
ArrayAtomicF,12,1,128,994,1043,1110,994,1043,1110,159,672,644014
ArrayAtomicF,12,2,128,1023,1059,1106,1023,1059,1106,159,681,644014
ArrayAtomicF,12,3,128,1011,1055,1110,1011,1055,1110,163,679,644014
TableF,12,0,128,1016,1045,1072,1016,1045,1072,161,673,644014
TableF,12,1,128,1032,1064,1118,1032,1064,1118,155,685,644014
TableF,12,2,128,1019,1049,1078,1019,1049,1078,156,675,644014
TableF,12,3,128,1023,1047,1112,1023,1047,1112,158,674,644014
ArrayAtomicD,12,0,128,3184,3514,3803,3184,3514,3803,433,2268,645275
ArrayAtomicD,12,1,128,3137,3556,3898,3137,3556,3898,411,2294,645275
ArrayAtomicD,12,2,128,3247,3577,3879,3247,3577,3879,397,2307,645275
ArrayAtomicD,12,3,128,3061,3477,3803,3061,3477,3803,410,2243,645275
TableD,12,0,128,3420,3795,4121,3420,3795,4121,397,2448,645275
TableD,12,1,128,3361,3729,4062,3361,3729,4062,415,2406,645275
TableD,12,2,128,3444,3774,4101,3444,3774,4101,423,2435,645275
TableD,12,3,128,3469,3789,4108,3469,3789,4108,423,2445,645275
ArrayAtomicF,13,0,128,1067,1102,1136,1067,1102,1136,288,709,644014
ArrayAtomicF,13,1,128,1053,1113,1174,1053,1113,1174,165,716,644014
ArrayAtomicF,13,2,128,1039,1100,1141,1039,1100,1141,164,708,644014
ArrayAtomicF,13,3,128,1059,1103,1157,1059,1103,1157,163,710,644014
TableF,13,0,128,948,1101,1174,948,1101,1174,161,709,644014
TableF,13,1,128,983,1087,1136,983,1087,1136,157,700,644014
TableF,13,2,128,945,1087,1113,945,1087,1113,158,699,644014
TableF,13,3,128,934,1086,1120,934,1086,1120,160,699,644014
ArrayAtomicD,13,0,128,3410,3794,4147,3410,3794,4147,419,2448,645275
ArrayAtomicD,13,1,128,3394,3785,4137,3394,3785,4137,408,2442,645275
ArrayAtomicD,13,2,128,3253,3656,4017,3253,3656,4017,422,2359,645275
ArrayAtomicD,13,3,128,3372,3759,4111,3372,3759,4111,418,2425,645275
TableD,13,0,128,3546,4046,4420,3546,4046,4420,419,2611,645275
TableD,13,1,128,3646,4102,4469,3646,4102,4469,425,2646,645275
TableD,13,2,128,3555,4040,4388,3555,4040,4388,416,2607,645275
TableD,13,3,128,3549,4050,4401,3549,4050,4401,420,2613,645275
ArrayAtomicF,14,0,128,1059,1139,1197,1059,1139,1197,149,733,644014
ArrayAtomicF,14,1,128,1091,1148,1218,1091,1148,1218,165,739,644014
ArrayAtomicF,14,2,128,1080,1142,1195,1080,1142,1195,164,735,644014
ArrayAtomicF,14,3,128,1071,1132,1197,1071,1132,1197,164,729,644014
TableF,14,0,128,998,1103,1174,998,1103,1174,164,710,644014
TableF,14,1,128,1008,1147,1207,1008,1147,1207,159,738,644014
TableF,14,2,128,968,1127,1208,968,1127,1208,159,726,644014
TableF,14,3,128,1025,1131,1200,1025,1131,1200,159,728,644014
ArrayAtomicD,14,0,128,3734,4129,4512,3734,4129,4512,445,2664,645275
ArrayAtomicD,14,1,128,3623,4057,4468,3623,4057,4468,420,2617,645275
ArrayAtomicD,14,2,128,3648,4133,4613,3648,4133,4613,427,2666,645275
ArrayAtomicD,14,3,128,3738,4166,4584,3738,4166,4584,430,2688,645275
TableD,14,0,128,3892,4359,4800,3892,4359,4800,405,2812,645275
TableD,14,1,128,3962,4405,4841,3962,4405,4841,420,2843,645275
TableD,14,2,128,3773,4285,4761,3773,4285,4761,425,2764,645275
TableD,14,3,128,3777,4299,4750,3777,4299,4750,415,2774,645275
ArrayAtomicF,15,0,128,1137,1195,1241,1137,1195,1241,150,769,644014
ArrayAtomicF,15,1,128,1117,1175,1223,1117,1175,1223,162,757,644014
ArrayAtomicF,15,2,128,1131,1181,1256,1131,1181,1256,163,761,644014
ArrayAtomicF,15,3,128,1123,1178,1233,1123,1178,1233,162,758,644014
TableF,15,0,128,1129,1184,1243,1129,1184,1243,163,762,644014
TableF,15,1,128,1123,1166,1229,1123,1166,1229,161,751,644014
TableF,15,2,128,1118,1170,1221,1118,1170,1221,162,753,644014
TableF,15,3,128,1174,1211,1255,1174,1211,1255,161,780,644014
ArrayAtomicD,15,0,128,3878,4392,4797,3878,4392,4797,404,2833,645275
ArrayAtomicD,15,1,128,3816,4384,4837,3816,4384,4837,422,2829,645275
ArrayAtomicD,15,2,128,3929,4516,4946,3929,4516,4946,421,2914,645275
ArrayAtomicD,15,3,128,3692,4288,4769,3692,4288,4769,430,2767,645275
TableD,15,0,128,4022,4599,5053,4022,4599,5053,415,2967,645275
TableD,15,1,128,3982,4576,5084,3982,4576,5084,427,2952,645275
TableD,15,2,128,4041,4598,5057,4041,4598,5057,419,2967,645275
TableD,15,3,128,4036,4648,5111,4036,4648,5111,425,2999,645275
ArrayAtomicF,16,0,128,1142,1222,1280,1142,1222,1280,152,787,644014
ArrayAtomicF,16,1,128,1159,1210,1274,1159,1210,1274,164,779,644014
ArrayAtomicF,16,2,128,1177,1227,1292,1177,1227,1292,166,790,644014
ArrayAtomicF,16,3,128,1133,1195,1261,1133,1195,1261,162,769,644014
TableF,16,0,128,1171,1232,1300,1171,1232,1300,165,793,644014
TableF,16,1,128,1159,1224,1292,1159,1224,1292,163,788,644014
TableF,16,2,128,1174,1223,1270,1174,1223,1270,164,787,644014
TableF,16,3,128,1164,1203,1258,1164,1203,1258,166,775,644014
ArrayAtomicD,16,0,128,4099,4647,5166,4099,4647,5166,434,2998,645275
ArrayAtomicD,16,1,128,4030,4613,5188,4030,4613,5188,416,2976,645275
ArrayAtomicD,16,2,128,3873,4611,5191,3873,4611,5191,413,2975,645275
ArrayAtomicD,16,3,128,4096,4693,5246,4096,4693,5246,413,3028,645275
TableD,16,0,128,4330,4927,5496,4330,4927,5496,428,3179,645275
TableD,16,1,128,4374,4963,5521,4374,4963,5521,409,3202,645275
TableD,16,2,128,4302,4902,5459,4302,4902,5459,434,3163,645275
TableD,16,3,128,4322,4885,5420,4322,4885,5420,432,3152,645275
ArrayAtomicF,17,0,128,1198,1274,1357,1198,1274,1357,151,820,644014
ArrayAtomicF,17,1,128,1157,1253,1351,1157,1253,1351,169,807,644014
ArrayAtomicF,17,2,128,1167,1250,1346,1167,1250,1346,164,805,644014
ArrayAtomicF,17,3,128,1226,1297,1374,1226,1297,1374,167,835,644014
TableF,17,0,128,1160,1222,1306,1160,1222,1306,165,786,644014
TableF,17,1,128,1222,1288,1390,1222,1288,1390,168,829,644014
TableF,17,2,128,1193,1274,1348,1193,1274,1348,163,820,644014
TableF,17,3,128,1233,1293,1360,1233,1293,1360,165,832,644014
ArrayAtomicD,17,0,128,4219,4865,5447,4219,4865,5447,422,3139,645275
ArrayAtomicD,17,1,128,4199,4870,5465,4199,4870,5465,429,3142,645275
ArrayAtomicD,17,2,128,4225,4989,5578,4225,4989,5578,428,3219,645275
ArrayAtomicD,17,3,128,4312,4980,5499,4312,4980,5499,427,3213,645275
TableD,17,0,128,4295,5159,5781,4295,5159,5781,427,3329,645275
TableD,17,1,128,4413,5197,5807,4413,5197,5807,426,3353,645275
TableD,17,2,128,4425,5138,5737,4425,5138,5737,425,3315,645275
TableD,17,3,128,4487,5168,5759,4487,5168,5759,421,3334,645275
ArrayAtomicF,18,0,128,1242,1371,1475,1242,1371,1475,151,883,644014
ArrayAtomicF,18,1,128,1233,1341,1448,1233,1341,1448,163,863,644014
ArrayAtomicF,18,2,128,1259,1361,1477,1259,1361,1477,167,876,644014
ArrayAtomicF,18,3,128,1231,1332,1443,1231,1332,1443,166,857,644014
TableF,18,0,128,1302,1410,1498,1302,1410,1498,165,908,644014
TableF,18,1,128,1326,1429,1564,1326,1429,1564,168,920,644014
TableF,18,2,128,1311,1391,1493,1311,1391,1493,167,896,644014
TableF,18,3,128,1320,1410,1498,1320,1410,1498,165,908,644014
ArrayAtomicD,18,0,128,4534,5234,5913,4534,5234,5913,423,3377,645275
ArrayAtomicD,18,1,128,4400,5117,5774,4400,5117,5774,428,3301,645275
ArrayAtomicD,18,2,128,4463,5270,5965,4463,5270,5965,423,3400,645275
ArrayAtomicD,18,3,128,4653,5363,6055,4653,5363,6055,428,3460,645275
TableD,18,0,128,4792,5536,6243,4792,5536,6243,425,3572,645275
TableD,18,1,128,4714,5460,6196,4714,5460,6196,427,3523,645275
TableD,18,2,128,4779,5526,6212,4779,5526,6212,429,3566,645275
TableD,18,3,128,4665,5441,6189,4665,5441,6189,429,3511,645275
ArrayAtomicF,19,0,128,1321,1428,1548,1321,1428,1548,152,919,644014
ArrayAtomicF,19,1,128,1338,1433,1544,1338,1433,1544,168,923,644014
ArrayAtomicF,19,2,128,1292,1414,1524,1292,1414,1524,166,910,644014
ArrayAtomicF,19,3,128,1321,1437,1540,1321,1437,1540,166,925,644014
TableF,19,0,128,1370,1478,1573,1370,1478,1573,166,951,644014
TableF,19,1,128,1377,1496,1617,1377,1496,1617,164,963,644014
TableF,19,2,128,1404,1507,1638,1404,1507,1638,165,970,644014
TableF,19,3,128,1376,1476,1594,1376,1476,1594,168,950,644014
ArrayAtomicD,19,0,128,4523,5426,6194,4523,5426,6194,399,3501,645275
ArrayAtomicD,19,1,128,4634,5476,6178,4634,5476,6178,428,3533,645275
ArrayAtomicD,19,2,128,4775,5536,6181,4775,5536,6181,428,3572,645275
ArrayAtomicD,19,3,128,4451,5380,6134,4451,5380,6134,426,3471,645275
TableD,19,0,128,4932,5794,6508,4932,5794,6508,426,3738,645275
TableD,19,1,128,4912,5780,6570,4912,5780,6570,423,3729,645275
TableD,19,2,128,4784,5673,6434,4784,5673,6434,428,3660,645275
TableD,19,3,128,4862,5748,6525,4862,5748,6525,428,3709,645275
ArrayAtomicF,20,0,128,1413,1569,1710,1413,1569,1710,151,1010,644014
ArrayAtomicF,20,1,128,1387,1546,1721,1387,1546,1721,167,995,644014
ArrayAtomicF,20,2,128,1342,1529,1693,1342,1529,1693,168,984,644014
ArrayAtomicF,20,3,128,1379,1537,1692,1379,1537,1692,165,989,644014
TableF,20,0,128,1501,1636,1785,1501,1636,1785,166,1053,644014
TableF,20,1,128,1506,1629,1764,1506,1629,1764,167,1049,644014
TableF,20,2,128,1479,1604,1741,1479,1604,1741,161,1033,644014
TableF,20,3,128,1504,1635,1758,1504,1635,1758,168,1052,644014
ArrayAtomicD,20,0,128,4973,5888,6698,4973,5888,6698,410,3799,645275
ArrayAtomicD,20,1,128,4949,5864,6682,4949,5864,6682,433,3783,645275
ArrayAtomicD,20,2,128,4817,5782,6639,4817,5782,6639,430,3730,645275
ArrayAtomicD,20,3,128,5046,5886,6742,5046,5886,6742,422,3798,645275
TableD,20,0,128,5226,6111,6936,5226,6111,6936,425,3943,645275
TableD,20,1,128,5087,6039,6954,5087,6039,6954,427,3896,645275
TableD,20,2,128,5218,6147,6985,5218,6147,6985,428,3966,645275
TableD,20,3,128,4996,6020,6966,4996,6020,6966,421,3884,645275
ArrayAtomicF,21,0,128,1482,1650,1798,1482,1650,1798,151,1062,644014
ArrayAtomicF,21,1,128,1508,1664,1834,1508,1664,1834,292,1071,644014
ArrayAtomicF,21,2,128,1522,1698,1870,1522,1698,1870,295,1094,644014
ArrayAtomicF,21,3,128,1478,1641,1797,1478,1641,1797,291,1057,644014
TableF,21,0,128,1548,1693,1866,1548,1693,1866,297,1090,644014
TableF,21,1,128,1556,1701,1851,1556,1701,1851,291,1095,644014
TableF,21,2,128,1533,1711,1925,1533,1711,1925,291,1102,644014
TableF,21,3,128,1557,1731,1891,1557,1731,1891,294,1114,644014
ArrayAtomicD,21,0,128,5022,6014,6841,5022,6014,6841,671,3881,645275
ArrayAtomicD,21,1,128,4823,5930,6842,4823,5930,6842,675,3826,645275
ArrayAtomicD,21,2,128,4958,5997,6873,4958,5997,6873,673,3869,645275
ArrayAtomicD,21,3,128,4834,5884,6788,4834,5884,6788,670,3797,645275
TableD,21,0,128,5190,6229,7143,5190,6229,7143,670,4019,645275
TableD,21,1,128,5119,6237,7182,5119,6237,7182,672,4024,645275
TableD,21,2,128,5285,6341,7224,5285,6341,7224,668,4092,645275
TableD,21,3,128,5298,6352,7252,5298,6352,7252,681,4099,645275
ArrayAtomicF,22,0,128,1600,1792,1984,1600,1792,1984,312,1154,644014
ArrayAtomicF,22,1,128,1652,1854,2073,1652,1854,2073,303,1193,644014
ArrayAtomicF,22,2,128,1582,1790,2012,1582,1790,2012,294,1153,644014
ArrayAtomicF,22,3,128,1561,1761,1979,1561,1761,1979,292,1134,644014
TableF,22,0,128,1679,1867,2080,1679,1867,2080,299,1202,644014
TableF,22,1,128,1678,1861,2079,1678,1861,2079,301,1198,644014
TableF,22,2,128,1706,1869,2075,1706,1869,2075,295,1203,644014
TableF,22,3,128,1708,1892,2121,1708,1892,2121,297,1218,644014
ArrayAtomicD,22,0,128,5428,6420,7388,5428,6420,7388,673,4142,645275
ArrayAtomicD,22,1,128,5519,6549,7465,5519,6549,7465,681,4225,645275
ArrayAtomicD,22,2,128,5353,6341,7314,5353,6341,7314,672,4092,645275
ArrayAtomicD,22,3,128,5312,6325,7269,5312,6325,7269,671,4081,645275
TableD,22,0,128,5507,6620,7673,5507,6620,7673,667,4271,645275
TableD,22,1,128,5508,6563,7566,5508,6563,7566,668,4235,645275
TableD,22,2,128,5453,6568,7607,5453,6568,7607,669,4238,645275
TableD,22,3,128,5410,6547,7553,5410,6547,7553,669,4224,645275
ArrayAtomicF,23,0,128,1651,1896,2102,1651,1896,2102,323,1220,644014
ArrayAtomicF,23,1,128,1714,1943,2193,1714,1943,2193,297,1251,644014
ArrayAtomicF,23,2,128,1705,1936,2159,1705,1936,2159,295,1247,644014
ArrayAtomicF,23,3,128,1698,1945,2171,1698,1945,2171,296,1252,644014
TableF,23,0,128,1801,2012,2263,1801,2012,2263,297,1295,644014
TableF,23,1,128,1863,2052,2263,1863,2052,2263,295,1321,644014
TableF,23,2,128,1798,2013,2239,1798,2013,2239,292,1296,644014
TableF,23,3,128,1761,1974,2199,1761,1974,2199,294,1271,644014
ArrayAtomicD,23,0,128,5330,6608,7664,5330,6608,7664,673,4263,645275
ArrayAtomicD,23,1,128,5677,6798,7748,5677,6798,7748,681,4386,645275
ArrayAtomicD,23,2,128,5396,6653,7672,5396,6653,7672,670,4293,645275
ArrayAtomicD,23,3,128,5439,6583,7588,5439,6583,7588,674,4247,645275
TableD,23,0,128,5601,6832,7946,5601,6832,7946,668,4408,645275
TableD,23,1,128,5781,6981,8036,5781,6981,8036,676,4504,645275
TableD,23,2,128,5825,7033,8039,5825,7033,8039,678,4538,645275
TableD,23,3,128,5598,6900,8031,5598,6900,8031,670,4452,645275
ArrayAtomicF,24,0,128,1809,2099,2362,1809,2099,2362,309,1351,644014
ArrayAtomicF,24,1,128,1874,2171,2407,1874,2171,2407,296,1398,644014
ArrayAtomicF,24,2,128,1826,2063,2332,1826,2063,2332,296,1329,644014
ArrayAtomicF,24,3,128,1813,2121,2370,1813,2121,2370,296,1366,644014
TableF,24,0,128,1887,2137,2370,1887,2137,2370,295,1376,644014
TableF,24,1,128,1954,2155,2394,1954,2155,2394,293,1387,644014
