alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
ArrayAtomicF,11,3,128,39,40,42,49,53,56,304,67,644014
TableF,11,0,128,41,45,50,48,51,54,307,70,644014
TableF,11,1,128,40,44,50,48,50,53,299,68,644014
TableF,11,2,128,41,43,47,54,54,56,297,71,644014
TableF,11,3,128,41,46,56,51,54,56,297,72,644014
ArrayAtomicD,11,0,128,125,164,193,130,161,185,690,231,645275
ArrayAtomicD,11,1,128,126,164,194,136,164,188,685,232,645275
ArrayAtomicD,11,2,128,119,157,188,136,165,188,689,228,645275
ArrayAtomicD,11,3,128,123,158,186,133,162,185,688,226,645275
TableD,11,0,128,114,149,182,122,151,175,684,215,645275
TableD,11,1,128,117,151,177,127,154,177,681,215,645275
TableD,11,2,128,116,153,183,124,154,178,680,217,645275
TableD,11,3,128,117,150,175,127,154,177,689,214,645275
ArrayAtomicF,12,0,128,42,44,48,50,54,57,300,70,644014
ArrayAtomicF,12,1,128,41,42,50,53,58,63,311,73,644014
ArrayAtomicF,12,2,128,41,42,46,49,54,58,308,70,644014
ArrayAtomicF,12,3,128,42,42,45,52,57,62,310,73,644014
TableF,12,0,128,49,57,71,45,55,62,316,82,644014
TableF,12,1,128,45,52,69,43,55,60,303,81,644014
TableF,12,2,128,45,52,63,53,57,61,300,80,644014
TableF,12,3,128,47,54,71,42,55,60,301,82,644014
ArrayAtomicD,12,0,128,143,181,217,153,182,209,693,258,645275
ArrayAtomicD,12,1,128,146,183,213,156,182,206,688,256,645275
ArrayAtomicD,12,2,128,145,177,211,157,182,208,689,254,645275
ArrayAtomicD,12,3,128,143,179,213,155,182,208,694,256,645275
TableD,12,0,128,140,172,202,150,174,198,684,243,645275
TableD,12,1,128,139,171,199,142,169,194,691,238,645275
TableD,12,2,128,138,168,200,149,173,198,686,241,645275
TableD,12,3,128,141,174,204,140,169,195,691,241,645275
ArrayAtomicF,13,0,128,46,50,63,52,60,67,305,81,644014
ArrayAtomicF,13,1,128,43,45,48,53,57,64,317,77,644014
ArrayAtomicF,13,2,128,43,47,57,55,61,68,315,81,644014
ArrayAtomicF,13,3,128,44,47,52,56,62,68,314,80,644014
TableF,13,0,128,50,61,77,44,54,62,316,85,644014
TableF,13,1,128,49,57,68,47,55,60,307,82,644014
TableF,13,2,128,48,59,73,54,60,66,305,88,644014
TableF,13,3,128,46,57,69,49,55,60,306,83,644014
ArrayAtomicD,13,0,128,145,191,228,161,194,222,694,275,645275
ArrayAtomicD,13,1,128,142,194,228,148,187,218,699,269,645275
ArrayAtomicD,13,2,128,144,185,225,157,193,222,695,270,645275
ArrayAtomicD,13,3,128,146,189,228,149,188,218,700,269,645275
TableD,13,0,128,140,183,214,141,177,204,697,253,645275
TableD,13,1,128,137,178,211,137,171,204,713,247,645275
TableD,13,2,128,142,178,211,143,176,204,712,251,645275
TableD,13,3,128,142,183,214,141,177,205,709,253,645275
ArrayAtomicF,14,0,128,55,61,68,56,66,74,310,93,644014
ArrayAtomicF,14,1,128,51,58,69,60,67,75,335,90,644014
ArrayAtomicF,14,2,128,48,54,65,61,68,76,340,89,644014
ArrayAtomicF,14,3,128,49,63,142,55,66,80,311,134,644014
TableF,14,0,128,54,60,72,48,59,66,290,86,644014
TableF,14,1,128,52,59,69,50,58,65,284,84,644014
TableF,14,2,128,45,51,58,49,60,66,294,81,644014
TableF,14,3,128,49,56,65,49,59,66,303,85,644014
ArrayAtomicD,14,0,128,166,213,250,173,208,239,703,299,645275
ArrayAtomicD,14,1,128,163,206,244,170,206,238,703,291,645275
ArrayAtomicD,14,2,128,168,207,245,171,203,236,696,289,645275
ArrayAtomicD,14,3,128,166,207,243,156,196,235,710,285,645275
TableD,14,0,128,157,197,233,162,194,225,706,276,645275
TableD,14,1,128,162,199,232,156,188,224,702,273,645275
TableD,14,2,128,160,200,234,160,195,227,703,278,645275
TableD,14,3,128,159,201,235,157,190,225,703,279,645275
ArrayAtomicF,15,0,128,52,61,78,63,69,77,314,96,644014
ArrayAtomicF,15,1,128,51,59,69,63,71,80,326,96,644014
ArrayAtomicF,15,2,128,50,58,66,64,68,76,292,95,644014
ArrayAtomicF,15,3,128,53,63,72,62,67,73,305,95,644014
TableF,15,0,128,43,50,81,49,59,65,291,91,644014
TableF,15,1,128,47,56,66,49,62,69,275,89,644014
TableF,15,2,128,48,56,66,47,60,67,276,85,644014
TableF,15,3,128,46,54,65,48,62,67,287,87,644014
ArrayAtomicD,15,0,128,165,220,261,165,213,250,709,308,645275
ArrayAtomicD,15,1,128,164,216,255,162,208,251,702,299,645275
ArrayAtomicD,15,2,128,165,218,255,169,218,252,702,306,645275
ArrayAtomicD,15,3,128,160,214,254,160,207,248,702,298,645275
TableD,15,0,128,165,212,248,153,200,242,695,290,645275
TableD,15,1,128,165,210,246,156,197,236,706,287,645275
TableD,15,2,128,167,214,251,157,203,239,701,293,645275
TableD,15,3,128,164,215,250,155,199,239,698,290,645275
ArrayAtomicF,16,0,128,55,68,79,58,70,78,306,101,644014
ArrayAtomicF,16,1,128,46,66,258,54,68,76,306,210,644014
ArrayAtomicF,16,2,128,52,62,72,60,73,80,307,100,644014
ArrayAtomicF,16,3,128,51,60,69,59,68,75,313,94,644014
TableF,16,0,128,49,58,69,47,60,68,304,100,644014
TableF,16,1,128,48,56,65,49,62,72,277,97,644014
TableF,16,2,128,50,60,73,50,57,71,272,90,644014
TableF,16,3,128,49,59,70,56,62,68,271,89,644014
ArrayAtomicD,16,0,128,183,234,273,173,225,273,703,322,645275
ArrayAtomicD,16,1,128,187,231,273,185,225,268,691,321,645275
ArrayAtomicD,16,2,128,187,230,271,189,226,267,690,321,645275
ArrayAtomicD,16,3,128,189,233,273,189,227,265,692,325,645275
TableD,16,0,128,189,231,270,170,217,261,686,315,645275
TableD,16,1,128,168,227,269,176,220,258,683,316,645275
TableD,16,2,128,188,231,268,178,219,264,675,316,645275
TableD,16,3,128,188,232,276,177,220,262,677,320,645275
ArrayAtomicF,17,0,128,49,60,77,60,71,79,302,96,644014
ArrayAtomicF,17,1,128,49,59,69,60,69,77,283,99,644014
ArrayAtomicF,17,2,128,53,67,81,55,68,76,316,100,644014
ArrayAtomicF,17,3,128,48,57,66,55,68,79,274,98,644014
TableF,17,0,128,48,59,70,51,63,74,276,92,644014
TableF,17,1,128,51,64,76,54,61,68,269,95,644014
TableF,17,2,128,50,61,71,55,63,71,272,92,644014
TableF,17,3,128,55,68,81,58,65,72,270,97,644014
ArrayAtomicD,17,0,128,178,241,289,184,234,277,680,337,645275
ArrayAtomicD,17,1,128,185,241,281,173,230,278,678,331,645275
ArrayAtomicD,17,2,128,186,241,285,178,229,276,687,332,645275
ArrayAtomicD,17,3,128,155,233,287,186,231,276,684,335,645275
TableD,17,0,128,187,241,287,182,229,275,667,334,645275
TableD,17,1,128,190,242,287,185,237,278,680,338,645275
TableD,17,2,128,189,245,288,177,228,273,675,333,645275
TableD,17,3,128,184,240,287,179,229,271,688,333,645275
ArrayAtomicF,18,0,128,52,67,100,48,70,80,302,110,644014
ArrayAtomicF,18,1,128,54,66,79,62,75,83,305,104,644014
ArrayAtomicF,18,2,128,54,66,77,58,73,89,305,107,644014
ArrayAtomicF,18,3,128,53,66,81,65,75,83,298,102,644014
TableF,18,0,128,54,76,129,53,62,71,296,123,644014
TableF,18,1,128,55,72,95,61,70,79,306,108,644014
TableF,18,2,128,53,71,87,55,66,77,303,103,644014
TableF,18,3,128,57,74,95,65,74,82,301,111,644014
ArrayAtomicD,18,0,128,214,266,317,212,252,293,674,369,645275
ArrayAtomicD,18,1,128,218,265,309,207,252,296,677,363,645275
ArrayAtomicD,18,2,128,209,260,304,212,253,292,671,361,645275
ArrayAtomicD,18,3,128,214,262,307,203,252,291,677,361,645275
TableD,18,0,128,199,260,310,208,250,294,669,361,645275
TableD,18,1,128,219,264,310,210,255,295,672,365,645275
TableD,18,2,128,213,259,304,215,251,289,668,359,645275
TableD,18,3,128,207,262,308,200,253,294,672,362,645275
ArrayAtomicF,19,0,128,56,69,92,63,77,86,303,110,644014
ArrayAtomicF,19,1,128,53,65,79,65,77,87,313,106,644014
ArrayAtomicF,19,2,128,51,62,74,64,74,84,318,102,644014
ArrayAtomicF,19,3,128,53,65,80,70,78,87,313,108,644014
TableF,19,0,128,57,75,96,56,70,81,309,112,644014
TableF,19,1,128,56,75,99,62,75,84,305,113,644014
TableF,19,2,128,56,74,95,57,70,81,305,110,644014
TableF,19,3,128,52,71,93,64,74,83,304,111,644014
ArrayAtomicD,19,0,128,211,273,323,208,262,310,678,381,645275
ArrayAtomicD,19,1,128,208,268,318,209,262,307,672,375,645275
ArrayAtomicD,19,2,128,161,259,323,192,253,306,678,372,645275
ArrayAtomicD,19,3,128,212,268,318,209,260,309,673,374,645275
TableD,19,0,128,213,273,324,203,260,308,671,377,645275
TableD,19,1,128,200,270,328,203,255,303,666,377,645275
TableD,19,2,128,217,273,321,203,260,309,672,376,645275
TableD,19,3,128,213,272,321,207,259,307,667,375,645275
ArrayAtomicF,20,0,128,62,75,90,66,78,88,301,114,644014
ArrayAtomicF,20,1,128,55,70,86,67,79,89,311,111,644014
ArrayAtomicF,20,2,128,58,70,85,67,79,89,316,112,644014
ArrayAtomicF,20,3,128,55,68,83,65,77,87,311,110,644014
TableF,20,0,128,62,80,97,64,78,89,311,119,644014
TableF,20,1,128,62,80,104,64,76,87,304,119,644014
TableF,20,2,128,61,81,102,63,76,86,305,117,644014
TableF,20,3,128,60,79,102,66,81,91,300,120,644014
ArrayAtomicD,20,0,128,234,299,355,228,277,325,671,411,645275
ArrayAtomicD,20,1,128,238,292,345,230,280,327,675,404,645275
ArrayAtomicD,20,2,128,232,291,343,227,279,328,669,403,645275
ArrayAtomicD,20,3,128,237,291,343,226,278,327,668,402,645275
TableD,20,0,128,241,296,349,224,279,330,669,405,645275
TableD,20,1,128,247,297,348,220,276,328,667,404,645275
TableD,20,2,128,240,293,344,222,279,332,671,403,645275
TableD,20,3,128,246,298,348,229,279,329,667,405,645275
ArrayAtomicF,21,0,128,65,80,107,70,81,91,299,122,644014
ArrayAtomicF,21,1,128,58,72,88,65,77,86,311,112,644014
ArrayAtomicF,21,2,128,57,71,86,68,80,91,314,114,644014
ArrayAtomicF,21,3,128,57,70,84,66,80,90,311,112,644014
TableF,21,0,128,62,83,101,58,76,91,311,122,644014
TableF,21,1,128,64,84,104,62,78,89,300,122,644014
TableF,21,2,128,60,80,104,63,79,89,304,121,644014
TableF,21,3,128,60,82,105,62,79,89,302,123,644014
ArrayAtomicD,21,0,128,241,309,369,230,287,338,673,424,645275
ArrayAtomicD,21,1,128,235,298,364,219,287,343,669,420,645275
ArrayAtomicD,21,2,128,227,298,352,231,286,337,671,414,645275
ArrayAtomicD,21,3,128,237,303,356,220,285,340,671,414,645275
TableD,21,0,128,234,303,363,228,288,343,665,420,645275
TableD,21,1,128,248,306,358,223,291,344,668,420,645275
TableD,21,2,128,242,305,358,236,293,344,666,421,645275
TableD,21,3,128,211,292,362,220,289,346,669,421,645275
ArrayAtomicF,22,0,128,66,81,96,76,87,98,302,125,644014
ArrayAtomicF,22,1,128,62,77,92,68,84,97,311,120,644014
ArrayAtomicF,22,2,128,61,76,90,70,85,97,311,120,644014
ArrayAtomicF,22,3,128,61,75,90,68,83,96,311,119,644014
TableF,22,0,128,67,89,112,71,84,96,311,131,644014
TableF,22,1,128,69,89,114,65,81,94,303,128,644014
TableF,22,2,128,67,87,112,65,84,97,302,130,644014
TableF,22,3,128,65,84,105,64,81,93,300,125,644014
ArrayAtomicD,22,0,128,257,331,391,238,306,364,669,452,645275
ArrayAtomicD,22,1,128,259,323,382,255,305,359,670,444,645275
ArrayAtomicD,22,2,128,262,323,375,245,308,361,668,442,645275
ArrayAtomicD,22,3,128,268,323,379,249,305,356,669,442,645275
TableD,22,0,128,273,329,383,247,310,368,665,448,645275
TableD,22,1,128,275,332,386,260,310,364,662,451,645275
TableD,22,2,128,275,332,387,243,312,368,665,451,645275
TableD,22,3,128,269,329,384,252,310,363,662,449,645275
ArrayAtomicF,23,0,128,67,84,113,74,89,102,300,131,644014
ArrayAtomicF,23,1,128,63,80,96,73,87,100,313,125,644014
ArrayAtomicF,23,2,128,64,81,99,71,87,100,311,127,644014
ArrayAtomicF,23,3,128,62,80,95,71,86,98,312,125,644014
TableF,23,0,128,66,91,114,61,82,96,315,133,644014
TableF,23,1,128,68,90,113,61,80,94,301,131,644014
TableF,23,2,128,68,90,114,62,83,97,306,132,644014
TableF,23,3,128,67,89,113,62,81,96,303,129,644014
ArrayAtomicD,23,0,128,247,337,402,253,315,370,666,467,645275
ArrayAtomicD,23,1,128,256,330,390,240,314,376,668,455,645275
ArrayAtomicD,23,2,128,249,330,391,253,314,372,664,455,645275
ArrayAtomicD,23,3,128,264,329,390,245,314,374,665,455,645275
TableD,23,0,128,279,343,400,259,321,375,663,467,645275
TableD,23,1,128,269,338,396,248,322,382,661,465,645275
TableD,23,2,128,272,339,402,263,321,380,661,467,645275
TableD,23,3,128,270,341,397,247,321,379,661,466,645275
ArrayAtomicF,24,0,128,72,89,107,76,92,109,301,136,644014
ArrayAtomicF,24,1,128,70,87,104,78,93,108,310,135,644014
ArrayAtomicF,24,2,128,72,88,105,80,96,108,301,137,644014
ArrayAtomicF,24,3,128,69,86,104,79,93,106,312,134,644014
TableF,24,0,128,74,98,121,70,90,105,310,142,644014
TableF,24,1,128,74,96,122,75,89,105,304,140,644014
TableF,24,2,128,72,95,121,75,88,104,304,139,644014
TableF,24,3,128,71,95,119,72,87,104,303,138,644014
ArrayAtomicD,24,0,128,291,362,425,280,339,397,666,495,645275
ArrayAtomicD,24,1,128,283,355,416,261,335,397,668,486,645275
ArrayAtomicD,24,2,128,243,337,416,260,334,393,667,484,645275
ArrayAtomicD,24,3,128,283,352,414,253,332,396,671,483,645275
TableD,24,0,128,275,357,419,272,341,402,662,493,645275
TableD,24,1,128,249,346,426,260,337,400,666,493,645275
TableD,24,2,128,300,363,421,276,345,404,660,496,645275
TableD,24,3,128,299,364,423,264,341,400,666,494,645275
ArrayAtomicF,25,0,128,69,88,120,85,98,112,301,142,644014
ArrayAtomicF,25,1,128,68,87,105,76,94,108,311,137,644014
ArrayAtomicF,25,2,128,74,91,109,76,94,108,309,139,644014
ArrayAtomicF,25,3,128,70,87,107,74,92,109,312,136,644014
TableF,25,0,128,73,99,124,73,92,109,313,145,644014
TableF,25,1,128,75,100,125,74,90,108,306,144,644014
TableF,25,2,128,72,97,122,76,94,112,303,145,644014
TableF,25,3,128,75,100,123,75,93,109,298,146,644014
ArrayAtomicD,25,0,128,274,368,439,264,343,410,665,507,645275
ArrayAtomicD,25,1,128,283,357,437,251,339,410,669,502,645275
ArrayAtomicD,25,2,128,291,363,428,273,344,406,664,499,645275
ArrayAtomicD,25,3,128,289,364,429,258,344,410,671,499,645275
TableD,25,0,128,284,363,441,272,348,412,662,510,645275
TableD,25,1,128,289,369,435,261,347,414,665,506,645275
TableD,25,2,128,302,372,436,288,354,415,658,510,645275
TableD,25,3,128,281,365,449,266,351,419,661,516,645275
ArrayAtomicF,26,0,128,76,96,116,84,101,118,302,148,644014
ArrayAtomicF,26,1,128,75,94,113,87,101,116,311,146,644014
ArrayAtomicF,26,2,128,75,95,115,83,99,113,311,146,644014
ArrayAtomicF,26,3,128,76,96,115,83,99,118,310,147,644014
TableF,26,0,128,79,106,129,75,96,114,310,153,644014
TableF,26,1,128,82,107,138,79,98,115,307,155,644014
TableF,26,2,128,81,103,128,77,96,115,306,151,644014
TableF,26,3,128,77,102,130,82,99,116,301,153,644014
ArrayAtomicD,26,0,128,295,390,463,280,364,431,665,536,645275
ArrayAtomicD,26,1,128,318,388,453,275,363,430,670,528,645275
ArrayAtomicD,26,2,128,297,386,452,287,364,428,665,528,645275
ArrayAtomicD,26,3,128,311,387,451,271,365,431,670,528,645275
TableD,26,0,128,310,392,461,283,369,440,661,537,645275
TableD,26,1,128,320,394,462,290,372,441,664,539,645275
TableD,26,2,128,314,394,463,294,371,439,660,539,645275
TableD,26,3,128,312,392,462,277,370,441,661,537,645275
